func_name,Deepseek-V3.2,Deepseek-V4-Flash,Gemini-3.1-Flash-Lite-Preview,Qwen3-32B,Qwen3-Coder-30B-A3B-Instruct,GPT-5.4-mini
CmsLinkSelector.setInternal,0.949647974,0.98169499,0.969073213,0.940833494,0.910530332,0.977442512
Mean.newArray,0.998023034,0.998201742,0.999946924,0.998020577,0.997834868,0.997909468
CachedSAMClass.coerceToSAM,0.843225359,0.884901121,0.875828501,0.899062875,0.841031264,0.897186675
AbstractUdfOperator.setBroadcastVariable,0.916744105,0.963530475,0.916676122,0.934216868,0.929710112,0.936447609
JournalSet.checkJournals,0.93347677,0.93925789,0.920671396,0.881396807,0.928500619,0.904811817
GroupedMap.containsValue,0.999900947,0.999858127,0.999900053,0.999943622,1,0.999904922
PojoSerializer.getRegisteredSubclassesFromExecutionConfig,0.939035054,0.939784933,0.939907285,0.902734116,0.932753308,0.941835686
SessionNotificationCtx.write,0.858995586,0.966237837,0.881346655,0.935887171,0.974427847,0.950802545
FactoryKernel.table1D_F32,0.964936927,0.988224196,0.963202045,0.95853188,0.964391082,0.963264589
GammaDistribution.gammaQuantileNewtonRefinement,0.941381481,0.892660738,0.942502757,0.892891919,0.949307062,0.9396752
URLImpl.isValidProtocol,0.978082854,0.972677971,0.978212222,0.977946259,0.97237079,0.978035332
Snowflake.nextId,0.762018853,0.980117261,0.829314198,0.845026256,0.796732803,0.895569979
MessageWriter.scheduleWrite,0.73050237,0.700009857,0.711631493,0.816651487,0.731725876,0.830975097
ChemFileManipulator.getAllChemModels,0.965576057,0.982183571,0.965844159,0.981231965,0.968510418,0.981913956
GempakSoundingIOSP.fillNCFile,0.913929992,0.977017776,0.977225417,0.943819374,0.823827805,0.98032051
CollUtil.distinct,0.974787746,0.928829558,0.942159243,0.983368948,0.930566211,0.983357346
QrPose3DUtils.setLensDistortion,0.978150012,0.985346249,0.965567629,0.984157973,0.984650477,0.996858358
DDS.resolveAlias,0.891929194,0.91748905,0.913752222,0.942633983,0.930586366,0.883279954
AtomContainer.getBond,0.999911552,0.999877322,0.999912293,0.999896627,0.999909058,0.999906878
CsvParser.nextRow,0.880643436,0.891487512,0.843041496,0.84557914,0.878240797,0.841990425
ClassReader.readTypeParams,0.876459324,0.941303275,0.938192765,0.886749704,0.791475483,0.941844072
SLINK.step2primitive,0.911131747,0.906448314,0.90630179,0.912519429,0.905911032,0.967964361
ProgramElementDocImpl.modifiers,0.969846158,0.973470282,0.96620851,0.952865644,0.970363516,0.946391022
ImageSelectorAndSaver.process,0.875122545,0.793688916,0.862342289,0.795584557,0.907063298,0.890811227
ClassUtil.isBasicType,0.994202232,0.994491844,0.994857877,0.909761974,0.964280926,0.994661336
CmsGalleryController.removeGalleryParam,0.992622801,0.992566713,0.992869244,0.992708632,0.992680743,0.992713615
FlinkAggregateExpandDistinctAggregatesRule.convertMonopole,0.908400293,0.895449028,0.959455453,0.907443198,0.894234606,0.838328293
TimeZoneNamesImpl.getExemplarLocationName,0.967922058,0.970778507,0.967824234,0.960529379,0.961787298,0.967942845
ScanProgressActionIcon.getSkipText,0.865103893,0.842543925,0.8211688,0.804399308,0.813185408,0.856852411
ExcelWriter.writeCellValue,1,0.999870031,0.946713898,0.99988399,0.965960952,0.947339828
LocalDateTime.format,0.999866136,0.999868895,1,0.999888815,0.999894215,0.999895825
BeanUtil.getBeanDesc,0.996028137,0.989894319,0.989228009,0.994181582,0.989102186,0.998157959
CmsJspContentAccessValueWrapper.getIsEmptyOrWhitespaceOnly,0.988026077,0.988232797,0.989100283,0.826444251,0.989004649,0.957637928
TrifocalTransfer.transfer_1_to_2,0.982703183,0.952917952,0.955142512,0.954847431,0.964025731,0.955142512
OptionsParamCheckForUpdates.setCheckOnStart,0.887540352,0.851670603,0.88865195,0.883071749,0.84655307,0.885130904
NioThread.rebuildSelector,0.911554424,0.925115662,0.882665009,0.902612475,0.910159271,0.897636173
Broker.retrieveSharedQueue,0.872662117,0.871515834,0.978844703,0.872443268,0.880974911,0.982452217
IOGroovyMethods.withStream,0.999856223,0.99988821,0.999871421,0.986078738,0.999880878,0.985689964
FileCacheARC.showTracking,0.849905391,0.901038626,0.819597528,0.866776717,0.857389019,0.919604587
OnnxGraphMapper.initFunctionFromProperties,0.917455304,0.931023853,0.936264727,0.93316552,0.905821614,0.955321839
CrfLibrary.initCRFModel,0.915132119,0.899867031,0.929535385,0.905328253,0.889786099,0.851787901
DefaultGroovyMethods.eachWithIndex,0.874743059,0.877351681,0.878689965,0.877654003,0.874743059,0.877599568
Simple1DOFCamera.setRotationZ,0.971764429,0.999320551,0.999329326,0.975231659,0.972589285,0.999936526
ExceptionUtil.peel,0.920722624,0.920458593,0.904264134,0.834981151,0.852826927,0.909103415
Jason2Convention.getAxisType,0.941747784,0.952424517,0.949536599,0.955573085,0.942792199,0.962893424
Inspector.getClassProps,0.842228719,0.854612558,0.84804727,0.880275171,0.840628324,0.763451468
CASH.runDerivator,0.728799771,0.824821302,0.89674324,0.795445017,0.804876755,0.839000373
CmsSecurityManager.getManageableResources,0.927928601,0.950496412,0.955509446,0.912216322,0.956005857,0.950571488
KeyStore.getInstance,0.993432401,0.981670967,0.991959479,0.994047896,0.993298568,0.979902882
GridCoordSys.findXYindexFromCoord,0.922262188,0.931339911,0.925302027,0.936501679,0.90418302,0.936421991
PortableNavigatorContext.initFinalPositionAndOffset,0.913338039,0.913111341,0.914215848,0.929948516,0.921147078,0.91603162
ChiDistribution.pdf,0.963864541,0.962048361,0.975986665,0.958626091,0.949844983,0.972999775
DateFormatter.dateOnlyFormat,0.999927812,0.999915943,0.999922786,0.99991709,0.999909747,0.999922604
ThrowsTaglet.inheritThrowsDocumentation,0.940370561,0.949051786,0.933150148,0.96384217,0.959578865,0.932121048
VideoDisplayActivity.hideProgressDialog,0.888330166,0.893434307,0.889406262,0.889316279,0.88912992,0.889526536
TreeScanner.visitLambdaExpression,0.999922459,0.999906267,0.999906267,0.999915866,0.99990671,0.999907031
BitsUtil.invertI,0.993524589,0.994071994,0.99361392,0.994034824,0.99391433,0.994110481
ExampleStereoTwoViewsOneCamera.estimateCameraMotion,0.916258056,0.91491111,0.913147478,0.911480739,0.910611969,0.911905087
SecondaryNameNode.main,0.845402822,0.922107187,0.864618232,0.874956475,0.865604466,0.85509361
DapDSR.generate,0.916975445,0.877695306,0.899814383,0.932392977,0.881952205,0.929571047
Dl4jReflection.set,0.896486132,0.895776403,0.874453246,0.981708437,0.881943473,0.973754345
AbstractJoiner.sendSplitBrainJoinMessage,0.824905349,0.75504642,0.906707578,0.905717241,0.880045674,0.908111689
ClassInfo.getMetaClass,0.803028967,0.880585444,0.841973504,0.835471438,0.819729885,0.839772493
GroovyRunnerRegistry.getMap,0.951043289,0.966326539,0.982145153,0.968600011,0.966899709,0.996385645
BinaryString.splitByWholeSeparatorPreserveAllTokens,0.933736001,0.92648718,0.959621411,0.920841576,0.919732767,0.919187901
DistRaid.setup,0.774926606,0.827611984,0.724363516,0.77690657,0.792103853,0.85556185
IterUtil.join,0.999902884,0.999876661,0.999859643,0.999902531,0.999886575,0.999884122
EnhanceImageOps.equalizeLocal,0.831587724,0.953345296,0.862222565,0.774255235,0.845561918,0.918151855
RatioCullOperator.initializeInstance,0.849487446,0.895461072,0.898159464,0.961909286,0.963931958,0.967766526
TranslationUtil.retainResult,0.875698386,0.936122599,0.870986736,0.930186099,0.823859434,0.953952082
AbstractBulkSplit.chooseBulkSplitPoint,0.775138731,0.732375893,0.840609742,0.762400855,0.790401299,0.782750109
CRFppTxtModel.loadModel,0.943138604,0.880140558,0.923675953,0.854955306,0.811144008,0.818680553
SortedMapWritable.write,0.768069317,0.856588311,0.881754531,0.858080302,0.860603973,0.878694114
EnsureUniqueAssociation.process,0.869576502,0.920262205,0.919392578,0.861532952,0.885399255,0.918133167
CmsMultiSelectWidget.generateValue,0.982566027,0.975868191,0.973897249,0.961928365,0.970756806,0.962575184
ParameterTool.getInt,1,0.999867507,0.999888154,0.994754775,1,0.999889629
PortableNavigatorContext.advanceContextToGivenFrame,0.59608289,0.752220066,0.584481165,0.678628339,0.820325463,0.739612014
SqlTableTag.insert,0.983004685,0.983406013,0.983406013,0.947097376,0.98383043,0.982336877
ElemNumber.getCountMatchPattern,0.726463184,0.93502935,0.909945494,0.805869544,0.918777672,0.919404619
DatasetScanConfigBuilder.readDatasetScanNamer,0.956167049,0.949594746,0.951269371,0.959831705,0.966771417,0.972102791
SkipBadRecords.getSkipOutputPath,0.881911097,0.902123926,0.943437511,0.944074542,0.898738836,0.963361552
Preconditions.checkNotInstanceOf,0.999897496,1,0.999891276,0.959128743,0.999935093,0.954534982
ClassHelper.make,0.881566468,0.881792339,0.913891085,0.914979543,0.882353772,0.890508946
JobControl.addJob,0.925503522,0.934236425,0.92183518,0.820222436,0.880989794,0.909221181
StylesheetRoot.getVariableOrParamComposed,0.870664541,0.87100393,0.996426826,0.870979979,0.870338149,0.870913539
GroovyEngine.initialize,0.939483182,0.922335114,0.96876425,0.93696813,0.973060845,0.952166996
DateIntervalFormat.getInstance,0.938713069,0.951074608,0.889486959,0.92972928,0.889546606,0.931303173
NearCacheConfig.setEvictionPolicy,0.955973733,0.952442329,0.956691834,0.960163806,0.920025271,0.968463664
CompileStack.init,0.826241371,0.74518123,0.804966876,0.713812537,0.825643874,0.869205712
ConstantsSummaryWriterImpl.addConstantMember,0.935841376,0.936730732,0.936730732,0.934571193,0.934234843,0.933350385
ApiUtils.getAuthority,0.918979986,0.910432081,0.901638791,0.943870054,0.863822687,0.951674979
StringUtil.lowerCaseFirstChar,0.971854028,0.962352145,0.971150144,0.971403628,0.971613802,0.95228153
LongHashSet.difference,0.99171317,0.995708885,0.99566832,0.951111434,0.991650801,0.975095428
StereoTool.allCoplanar,0.924557639,0.943348021,0.964194155,0.898943437,0.929068632,0.95696302
GroovyScriptEngine.loadScriptByName,0.81207533,0.814621452,0.884948565,0.794157613,0.784942103,0.800981903
ExampleVideoMosaic.nearBorder,0.924295986,0.926783028,0.949749476,0.956651406,0.925304615,0.95217569
JavacState.getJavaSuffixRule,0.879946954,0.916140178,0.916127807,0.91171308,0.891976893,0.910777816
DoubleArrayTrie.matchTail,0.925124367,0.922847621,0.89811092,0.937302855,0.919084792,0.932478582
OnDiskArray.close,0.848295421,0.93437432,0.983346591,0.898498971,0.823181281,0.878086183
BasicAtomGenerator.getAtomColor,0.93015798,0.932076857,0.919027972,0.921021902,0.933799371,0.873351431
SegmentsStylingPolicy.deselectSegment,0.957477587,0.970611536,0.966214665,0.966159588,0.931052351,0.96527798
Gen.callMethod,0.807649121,0.900794451,0.902684866,0.87858666,0.87858105,0.905949619
BitSetBloomFilter.createHashes,0.956191008,0.998087595,0.967611917,0.956769832,0.887117129,0.9978553
MergePolicyValidator.checkMergePolicy,0.950809066,0.950783952,0.95034312,0.851830509,0.862042023,0.849631898
BaseTransport.forwardToParameterServer,0.876495327,0.99987264,0.836680625,0.962618094,0.876753106,0.788967903
SortedMapWritable.readFields,0.925116352,0.94173111,0.935675242,0.907335243,0.88904507,0.905915821
ComparatorChain.compare,0.904380833,0.819031037,0.902151055,0.888614249,0.912238797,0.900820328
GridDatasetInfo.makeGridForm,0.914469277,0.910652913,0.902123799,0.905801349,0.905149732,0.929215155
HttpRequest.appendPart,0.986372875,0.790400771,0.750695662,0.973019156,0.981008314,0.988457981
DArray.squeeze,0.864525358,0.90891374,0.901546657,0.929133615,0.857708072,0.920907277
JShellTool.nonEmptyStream,0.940279525,0.881655593,0.946624009,0.87600929,0.881511343,0.958022905
SDLoss.sparseSoftmaxCrossEntropy,0.98182565,0.984795627,0.981773573,0.976726723,0.980818818,0.985634121
AllClassesFrameWriter.addAllClasses,0.93184616,0.88827513,0.898708138,0.908991357,0.819864064,0.91283751
CudaZeroHandler.free,0.899110457,0.927721545,0.964589802,0.877831895,0.850654593,0.921319553
AbstractExecutableMemberWriter.getErasureAnchor,0.796632559,0.854176412,0.87509671,0.836504339,0.801779107,0.881156662
Entity.getRowId,0.956696748,0.962600724,0.944121081,0.919758062,0.949022309,0.966815946
Utility.RLEStringToByteArray,0.907580193,0.880577719,0.875957921,0.884331653,0.879236202,0.961310507
RuleCharacterIterator.getPos,0.847824123,0.909292828,0.992019065,0.933145665,0.92369976,0.94302399
TypeExtractor.materializeTypeVariable,0.897584668,0.899101884,0.897657783,0.913260007,0.903639407,0.85611637
HttpSessionsSite.processHttpRequestMessage,0.882611196,0.889856836,0.891564455,0.858550408,0.885890751,0.921521049
ZooKeeperHaServices.close,0.811621296,0.848974343,0.971571528,0.852440321,0.930926875,0.935569521
AstBuilder.configureScriptClassNode,0.879417479,0.926414063,0.933719515,0.816601894,0.888895539,0.886684433
DataTypeUtil.setDTypeForContext,0.866612393,0.93355394,0.909816454,0.935014468,0.902129269,0.92177932
ScriptBytecodeAdapter.setPropertyOnSuper,0.999928837,0.99985069,0.974054391,0.999887199,0.974214917,0.999937881
CloneInlineImages.inlineExternal,0.795728811,0.850252369,0.798033724,0.854908554,0.845834689,0.854477253
JsonObject.getBoolean,0.999880972,0.99988228,0.999880861,0.99988644,0.999891575,1
ByteArrayUtil.writeUnsignedVarintLong,0.986424225,0.987607911,0.987441828,0.98866968,0.988282016,0.987424737
TaskManagerConfiguration.fromConfiguration,0.876841692,0.924540666,0.918683761,0.876626118,0.92051913,0.933204298
EagerTaskInitializationListener.resortInitQueue,0.964118305,0.963047382,0.964474725,0.966691049,0.962980889,0.966567871
SVMLightRecordWriter.write,0.865293051,0.871086461,0.868076835,0.876933024,0.811630206,0.870895021
AdjustHomographyMatrix.findScaleH,0.945745693,0.957772414,0.953056515,0.904610956,0.951320347,0.95047078
ExecutableMemberDocImpl.receiverType,0.897466599,0.823478431,0.827863639,0.840454029,0.837869279,0.776387925
CmsSitemapController.getInheritedPropertyObject,0.931808873,0.940993605,0.903471415,0.924296549,0.939029931,0.936733676
BinaryString.trim,0.831737475,0.834408079,0.833780384,0.999892826,0.833830904,1
VoidParameterServer.init,0.820107485,0.86347238,0.841911035,0.855876006,0.856204215,0.765425691
ClusterHeartbeatManager.sendHeartbeat,0.930824327,0.931011313,0.948263836,0.947489224,0.931049582,0.949195605
NativeIDN.encode,0.954455144,0.951920975,0.954045473,0.978447278,0.949813638,0.976249613
DateIntervalInfo.getIntervalPattern,0.919765754,0.953612834,0.960889277,0.955337619,0.936918952,0.936019962
CmsListManager.resetContentLocale,0.827330657,0.875725025,0.818060021,0.814895678,0.830707336,0.769702909
StylesheetHandler.getStylesheetRoot,0.891568998,0.891061688,0.97602506,0.983275423,0.830579899,0.942224739
MkAppLeafEntry.readExternal,0.987602363,0.987381253,0.978893624,0.987736031,0.959715645,0.979480961
ArrayUtil.containsAny,0.963431607,0.917197404,0.916242513,0.952618472,0.929180865,0.952609114
StampedCommonCache.doWithWriteLock,0.999870294,0.999891866,0.999944629,0.969895414,1,0.94385038
ArrayUtil.join,0.907222004,0.803799889,0.96819849,0.912205308,0.830200072,0.918415518
Dict.toBeanIgnoreCase,0.995269155,0.995369585,0.997539334,0.999859985,0.968820401,0.968701813
MaterializeKNNAndRKNNPreprocessor.materializeKNNAndRKNNs,0.917217364,0.908425326,0.903017257,0.815832433,0.922832108,0.914539379
APolDescriptor.calculate,0.966999269,0.976318406,0.950062942,0.963413916,0.976945589,0.956417313
HttpHeader.hasContentType,0.979321748,0.981893141,0.944482616,0.887893335,0.896897757,0.925924156
OutputTabPanel.checkDependencies,0.800673185,0.969892145,0.970222298,0.901420037,0.982244127,0.901009386
RaftNodeImpl.applyLogEntry,0.899259388,0.912321834,0.853566074,0.910061461,0.8481923,0.867090945
Planar.getBand,0.976324853,0.908957394,0.985342628,0.971830821,0.975063768,0.966234249
QrCodeUtil.generatePng,0.946667871,0.946504817,0.932967957,0.967490822,0.946667871,0.966833443
CmsMacroResolverDialog.getLocalizedBundle,0.834120603,0.888322491,0.880709075,0.838094484,0.837670948,0.952407216
IntrinsicNearestNeighborAffinityMatrixBuilder.computePij,0.881141473,0.891875855,0.917077925,0.907313475,0.894746274,0.925247449
GroovyScriptEngine.main,0.902786528,0.950591118,0.908318236,0.979377624,0.908827439,0.96400677
PerspectiveOps.estimatePinhole,0.963179512,0.974614698,0.963874885,0.973936034,0.96568463,0.973383092
BlockReaderAccelerator.readAll,0.67983464,0.72064541,0.792981297,0.729914943,0.725893231,0.874840562
JobTracker.updateTaskTrackerStatus,0.924653397,0.92786224,0.842727243,0.892317496,0.935291566,0.91019853
ZipOutputStream.write,0.933286887,0.901211917,0.951256176,0.947726363,0.942038572,0.959331765
CudaZeroHandler.init,0.97796296,0.974623232,0.965530539,0.959680191,0.855824882,0.950060199
SAX2RTFDTM.startDocument,0.859786324,0.853622752,0.873109711,0.864889303,0.858246034,0.937224599
RectangleArranger.logSizes,0.871604862,0.84544236,0.882688588,0.859950526,0.894195284,0.863793202
MultiViewOps.rectifyHToAbsoluteQuadratic,0.894209493,0.873813397,0.877244036,0.89863352,0.842836615,0.736704345
Bits.xorSet,0.969279363,0.983031834,0.998565138,0.977097039,0.982751503,0.979279178
Partition.setAsPermutation,0.97310309,0.982320454,0.964181675,0.963715745,0.964405679,0.964395637
ApproximationLine.readExternal,0.999892124,1,0.999853045,0.999919659,0.999925572,0.99991889
SimpleDateFormat.readObject,0.939601138,0.964816947,0.952837866,0.93033793,0.948751731,0.956154402
HttpSessionsSite.removeHttpSession,0.801839655,0.767537955,0.753557007,0.765407821,0.781521511,0.769714463
Assert.isAssignable,0.977515475,0.99663662,0.99674153,0.926310851,0.996659684,0.995619566
IOUtil.touch,0.83642037,0.803329796,0.849136977,0.945219417,0.86050054,0.933760184
JobInProgress.retireReduce,0.999913169,0.999905788,0.999927687,0.999923724,0.996331135,0.999920054
CompositeRecordReader.close,0.82985873,0.82676126,0.910260197,0.961597712,0.872570517,0.999890865
ReactionEngine.initiateParameterMap2,0.8723125,0.860331718,0.913750116,0.825085674,0.892016088,0.914718018
FactoryKernelGaussian.gaussian,0.925151242,0.909394868,0.957676116,0.946253422,0.930385011,0.941866682
KerasBatchNormalization.setWeights,0.924936242,0.905094997,0.877058854,0.881563143,0.906878998,0.900562427
XSplitter.generateSplitSorting,0.97247184,0.93516002,0.879195163,0.94254137,0.953530156,0.957976534
ProxyRegistry.getOrCreateProxyFuture,0.97198049,0.96057933,0.960853548,0.94594007,0.946873043,0.954055642
IsotopeFactory.getMajorIsotopeMass,0.895583134,0.93294569,0.902630608,0.966060054,0.946957304,0.968354504
AbstractYarnClusterDescriptor.retrieve,0.926923657,0.930877619,0.924740392,0.927769228,0.915211153,0.953104137
OptionsViewPanel.getPanelMisc,0.827479421,0.752705332,0.804463193,0.819648506,0.764943691,0.771821684
FutureUtils.getFailedFuture,0.945933796,0.946035618,0.945859544,0.945622126,0.945933796,0.945375441
DirectExecutionControl.invoke,0.978655293,0.978888605,0.393589514,0.916327714,0.913368268,0.916140457
DefaultGroovyMethods.asType,0.912293934,0.923642031,0.939232795,0.854456935,0.912479153,0.903431557
GDVConvention.findAlias,0.956593313,0.968020521,0.963122186,0.987506197,0.96284049,0.902978358
CDKMCS.getSubgraphAtomsMap,0.989990595,0.989786309,0.978083194,0.992136603,0.977993178,0.992459738
DetectDescribeAssociate.putIntoSrcList,0.912360795,0.949430888,0.93061441,0.897392868,0.958418057,0.924591971
Annotate.attributeTypeAnnotation,0.972783794,0.975221661,0.97626803,0.976729608,0.976132656,0.974352479
DetectChessboardSquarePoints.ensureCCW,0.95902499,0.949136345,0.945997985,0.959161126,0.960930897,0.954798699
SocketMessage.sendMessage,0.926377784,0.883628737,0.898155997,0.942919051,0.944725397,0.912211665
AddOnLoader.getJarClassNames,0.935212545,0.936216524,0.917348231,0.960946141,0.947304846,0.944546743
FactoryMultiViewRobust.baselineRansac,0.962933305,0.964391413,0.977136455,0.951128152,0.959611014,0.969013128
SphereUtil.latlngMinDistRadFull,0.905343267,0.89876637,0.896807856,0.918867976,0.919008534,0.926543416
JSONObject.toJSONString,0.929342864,0.929023206,0.933911912,0.932918165,0.929091796,0.933997331
API.getOneTimeNonce,0.999920194,0.99984902,0.999856624,1,0.999853497,0.999905725
CmsPrincipalSelectConnector.setPrincipal,0.911293583,0.728249245,0.912840671,0.669422523,0.829566165,0.883503069
FSDirectory.addToParent,0.893847845,0.839285801,0.849201074,0.852225118,0.915379167,0.925847231
FaultTolerantBlockPlacementPolicy.initParityConfigs,0.889322266,0.891384694,0.911806442,0.886826626,0.875301797,0.937953281
AnnotationTypeWriterImpl.getNavSummaryLinks,0.971690806,0.968347956,0.932188111,0.95120404,0.968092832,0.93466149
AbstractCoverTree.collectByCover,0.933865919,0.934296253,0.934857649,0.844516964,0.934733072,0.830368835
GridDatasetInfo.getShapeString,0.955697369,0.955786411,0.959085163,0.959841068,0.955730913,0.955457132
MesosConfiguration.createDriver,0.876921856,0.903090575,0.818887902,0.96799041,0.920419918,0.970517972
MultipartRequestInputStream.readBoundary,0.929855678,0.910405536,0.92056473,0.90964655,0.909398982,0.902426504
ExtensionScript.removeScripType,0.854213267,0.885273112,0.885155308,0.846606195,0.901937097,0.856371761
MergePolicyValidator.checkReplicatedMapMergePolicy,0.999910271,1,0.947721853,0.999900188,0.950239624,0.992822407
Kinds.typeKindName,0.963397389,0.962138482,0.913949548,0.968720442,0.906805314,0.963752972
DepthSparse3D.configure,0.880094115,0.91525529,0.849488261,0.877579048,0.858982734,0.873465383
CirculantTracker.dense_gauss_kernel,0.827714037,0.87260711,0.828572154,0.864360053,0.833260144,0.857950297
BlockPlacementPolicyRaid.getParityFile,0.971075755,0.92753143,0.972376343,0.937829399,0.95152915,0.936838267
GempakSoundingFileReader.printOb,0.810823745,0.757303629,0.717096151,0.773272579,0.800040004,0.745966197
AtomContainer.indexOf,0.998111923,0.998096586,0.998055938,0.998230844,0.998135461,0.99824865
ObjectIdentifier.pack7Oid,0.945580508,0.940530568,0.934658657,0.90359989,0.806553187,0.837248758
JSONUtil.parseFromResourceBundle,0.993258615,0.978090965,0.942269765,0.99351229,0.977727369,0.976031699
ClassWriter.writeMemberAttrs,0.834558264,0.968012738,0.89935724,0.865959722,0.842182172,0.912298151
X509CertPath.encodePKCS7,0.919045147,0.930738534,0.913758343,0.917033359,0.895340417,0.943135266
SegmentSlic.initalize,0.932653526,0.911745273,0.889933555,0.917953795,0.840511737,0.87327307
RendererModel.fireChange,0.801930334,0.803556533,0.802098984,0.80103745,0.744955389,0.862055824
StyleSet.setBackgroundColor,0.99988535,0.981300267,0.976444982,0.976273248,0.999894814,0.999906865
ExcelSaxUtil.formatCellContent,0.946026753,0.851911227,0.945308509,0.916065107,0.876665832,0.927889412
MMElementRule.getWisley_2000,0.995519262,0.995651234,0.99570957,0.995574968,0.995478724,0.995584565
JournalNode.getJournalDir,0.894214504,0.908206067,0.939491521,0.84880812,0.923043938,0.802682291
ScaleSceneStructure.undoScale,0.739602233,0.854609284,0.682498079,0.871177842,0.803002,0.877628147
LeaderState.add,0.922405836,0.924110721,0.915346111,0.973962024,0.891245035,0.941479069
NetworkOrganizer.getSubset,0.927325827,0.917949619,0.898354056,0.859981463,0.891508057,0.930036826
Config.findTopicConfig,0.999902299,1,0.999926076,0.999942587,0.999936953,0.999894513
MnistLabelFile.readLabels,0.953902181,0.954035275,0.95360752,0.954048097,0.954069062,0.953906317
CRFppTxtModel.loadTagCoven,0.881242897,0.883076686,0.878500774,0.882288991,0.889938012,0.870610764
TimeZoneFormat.parseOffsetISO8601,0.904678434,0.887774718,0.909433568,0.917493912,0.918292442,0.84814475
VersionCheck.logVersionInfo,0.9030249,0.94725182,0.938401137,0.939673984,0.929733264,0.95172391
AlertRiskTableCellItem.getItemForRisk,0.928007725,0.907214686,0.897901644,0.882911194,0.888712462,0.931177173
Balancer.checkAndMarkRunningBalancer,0.74904818,0.789937435,0.777668356,0.895637885,0.911950078,0.878942125
MathUtils.longToIntWithBitMixing,0.918188709,0.92157967,0.936871554,0.902178798,0.918192697,0.934739408
BaseTransport.shardMessageHandler,0.960572065,0.893642173,0.944341879,0.942013578,0.840431176,0.93397136
ClosureSignatureHint.findClassNode,0.926797021,0.946138053,0.929196455,0.961801643,0.95002321,0.973736823
NettyMessage.allocateBuffer,0.868281345,0.867553709,0.868344573,0.868561878,0.799721188,0.832329674
ClassUtil.getClassName,0.970997909,0.970996375,0.971081268,0.970899156,0.897467388,0.957857909
MutableBigInteger.mul,0.948670819,0.972064855,0.946193291,0.971292928,0.950385425,0.950235108
PathAndPackageVerifier.checkPathAndPackage,0.961302271,0.924526088,0.874964777,0.853636656,0.908367288,0.858325778
RocksDbStorage.addUpdate,0.913353977,0.936803082,0.945056949,0.902745451,0.882405034,0.941312297
PackageIndexFrameWriter.addAllClassesLink,0.984743411,0.984940163,0.983433248,0.983764141,0.98319981,0.98449714
AtomTypeAwareSaturationChecker.isConnected,0.991056078,0.989890332,0.989909126,0.88816828,0.907846939,0.89652707
CRDTReplicationMigrationService.onShutdown,0.846314983,0.880832752,0.881031579,0.881753883,0.887809769,0.917440642
CmsVfsSitemapService.generateInheritProperties,0.958677949,0.839978311,0.86185179,0.806525317,0.778664503,0.928818664
AWTFontManager.setFontForZoom,0.966602336,0.92257993,0.966697145,0.91664192,0.966402054,0.94472376
RegionMergeTree.setToRootNodeNewID,0.938825395,0.891602728,0.927484062,0.895526475,0.944929419,0.911167927
ArabicShaping.deShapeUnicode,0.866089978,0.894997467,0.780105188,0.884225839,0.876137463,0.893370631
ProxySelector.setDefault,0.921973132,0.922044275,0.906530517,0.923182516,0.908567187,0.943524726
ConnectedComponents.getVertexDataSet,0.984586981,0.992833857,0.99246053,0.971893403,0.980325493,0.990790787
AnnoConstruct.getContainer,0.996556378,0.959330401,0.986842817,0.991925247,0.996953577,0.921363621
CmsXmlPageFactory.createDocument,0.965634082,0.980816839,0.981824,0.969014568,0.948008353,0.970462149
CDKToBeam.toBeamGraph,0.971388639,0.976009652,0.964566663,0.932354322,0.974431869,0.972492779
UsersMultiSelectTable.reloadUsers,0.872727545,0.9148847,0.944296287,0.929144518,0.899238303,0.958105283
AbstractXTree.hasOverflow,0.993647425,0.990547636,0.961610922,0.961189399,0.990428065,0.987214986
FactoryTrackerObjectQuad.circulant,0.939677521,0.9916169,0.991653184,0.955542155,0.958910365,0.960494435
StandardScaler.fit,0.925249569,0.945519518,0.940739726,0.934551023,0.937363371,0.942386019
BeanUtil.isEmpty,0.967531543,0.966953782,0.967548249,0.892765152,0.935928329,0.955979473
StructureDS.setOriginalVariable,0.893397678,0.908080068,0.908299056,0.902919242,0.904442638,0.903274945
RequestBuilder.setHeader,0.902308338,0.874392081,0.890176283,0.95792657,0.89077963,0.89564499
GeometryTools.scaleMolecule,0.993818737,0.984122503,0.9788461,0.987653204,0.978657732,0.983843869
ParameterizedTypeImpl.containingType,0.766958501,0.89017304,0.744734032,0.843939919,0.832936675,0.869752893
MigrationManager.triggerControlTask,0.91324101,0.918168636,0.925423813,0.918181987,0.93763528,0.8516534
CyclicCarbohydrateRecognition.horizontalOffset,0.754971805,0.908419554,0.901743018,0.791772034,0.869001607,0.796244166
EquirectangularDistortBase_F32.compute,0.980529752,0.999885232,0.980476969,0.980615397,0.980202284,0.980690457
ViterbiBuilder.isLatticeBrokenAfter,0.999900827,0.999891662,0.999886837,0.999898356,0.999878493,0.999900335
ClassPathResource.getTempFileFromArchive,0.721062145,0.893607823,0.596402393,0.700212599,0.745797731,0.695692996
AggregateWordCount.main,0.988650458,0.911897927,0.99224116,0.911552725,0.992583344,0.992028848
HashUtil.rsHash,0.999907259,1,0.982564757,0.999918028,0.999907259,0.999924659
AtomContainerManipulator.getBondOrderSum,0.961733939,0.967452606,0.961999324,0.973002013,0.961714239,0.96141735
