func_name,Deepseek-V3.2,Gemini-3.1-Flash-Lite-Preview,Qwen3-32B,Qwen3-Coder-30B-A3B-Instruct,GPT-5.4-mini,Deepseek-V4-Flash
Field.sendEvent,0.728985048,0.79304016,0.762379165,0.821317752,0.838505477,0.851587646
BufferedInputStream.read1,0.974424687,0.922148623,0.999943206,0.921908184,0.97242431,0.988396156
Token.newKeyword,0.980349159,0.968032248,0.982056943,0.982687777,1,0.911421607
HashUtil.fastLongMix,0.888624961,0.922650809,0.902063639,0.921657921,0.89575349,0.921685291
JobMonitor.runningJobsCount,0.878149213,0.840258411,0.87307167,0.925176606,0.874739003,0.925263833
VMath.getCol,0.966222128,0.961474728,0.969278111,0.965952474,0.972020554,0.966389415
StaticTypeCheckingVisitor.extractPropertyNameFromMethodName,0.885313484,0.857426957,0.900509615,0.919077455,0.88864232,0.847570937
CmsContentEditor.saveAndExit,0.9254491,0.895494275,0.909612459,0.899120218,0.908912994,0.906905934
SlotSharingManager.createRootSlot,0.962298256,0.943525304,0.939091697,0.924524662,0.947133219,0.929505141
DBIDUtil.difference,0.984843827,0.984756609,0.999909211,0.985811919,0.999930668,0.985198486
Long2LongHashMap.longForEach,0.950215904,0.853733282,0.905030402,0.882567942,0.832585631,0.854094748
StyleUtil.setColor,0.99985812,0.999942035,0.999856653,0.999898904,1,0.999888004
ThreadUtil.getStackTraceElement,0.932597526,0.935393693,0.936165688,0.935701228,0.932311542,0.939797978
ArrayUtil.zip,0.9658006,0.98550756,0.981095259,0.956980175,0.985430011,0.984893799
SimpleDateFormat.subFormat,0.868648714,0.933468305,0.933889925,0.922232987,0.925762195,0.942672912
MeanVariance.newArray,0.999897871,0.997671954,0.998053089,0.999890665,0.997671863,0.999899562
UndoAdapter.undoableEditHappened,0.958305587,0.958109282,0.90866081,0.989755893,0.989348732,0.989647972
ScalablePicture.stopLoadingExcept,0.842987475,0.974671717,0.873194833,0.854982236,0.872210492,0.891967933
QRDecomposition.solve,0.827141211,0.851721727,0.937058558,0.825460805,0.95166164,0.826008299
ParameterTool.getShort,0.999900005,0.999902757,0.99986602,0.999940116,0.999905723,0.999902757
StringEscapeUtils.escapeJavaStyleString,0.999925899,0.999917514,0.864815636,0.996730812,0.994131397,0.996957816
SquareGraph.findSideIntersect,0.969719365,0.970366453,0.969592249,0.969120062,0.969232268,0.969780757
JobClient.displayTasks,0.856142579,0.889576604,0.86738325,0.834273907,0.916431068,0.828025574
HCatInputFormatBase.getFields,0.84202465,0.841834965,0.844223431,0.868144356,0.844503801,0.842130857
StaticTypesCallSiteWriter.setField,0.923873691,0.917189533,0.887567244,0.916738158,0.939263783,0.89213129
DateUtil.weekCount,0.922813957,0.957089372,0.963020911,0.881322884,0.968090168,0.963729773
AromaticBondsCountDescriptor.setParameters,0.906434784,0.998604992,0.996899839,0.984605185,0.998561202,0.92943462
StaticCompilationVisitor.addPrivateFieldsAccessors,0.968842565,0.940329542,0.931468724,0.959616472,0.935285645,0.925994706
FTPFileSystem.isFile,0.925336323,0.926022988,0.92445413,0.926707795,0.919431941,0.926138368
MultiFileResource.add,0.93198553,0.906198498,0.993418935,0.983140006,0.993471315,0.999839556
VAFile.getScannedPages,0.826450346,0.799553665,0.74903671,0.741480312,0.823613111,0.799071164
CmsFlexController.pop,0.93486437,0.944144624,0.984913601,0.935247072,0.943380675,0.973533493
NativeIDN.decode,0.977172029,0.971673152,0.975474739,0.924791964,0.894471031,0.971304906
GeometryTools.rotate,0.967408365,0.969326139,0.973527628,0.972518081,0.973579101,0.974715709
DataSetUtils.countElementsPerPartition,0.981363311,0.97899053,0.991706819,0.978444851,0.997364278,0.978902126
BidiRun.copyFrom,0.999886262,0.999914225,0.999893832,0.999924166,0.999857363,0.999878528
Types.glb,0.914840601,0.902606899,0.900693231,0.875154312,0.863615867,0.892565671
VisOdomMonoOverheadMotion2D.process,0.851634961,0.836202817,0.829415567,0.862691759,0.91483116,0.794579744
GempakGridReader.makeGribRecord,0.92016564,0.919193107,0.849824187,0.924127981,0.942837017,0.938668755
PropertyParser.parseString,0.972282771,0.999879667,0.904150508,0.999884662,0.982102473,0.957521198
InChITautomerGenerator.parseMobileHydrogens,0.961315683,0.954455125,0.967720022,0.966645822,0.960063213,0.959859756
ExampleStereoDisparity.denseDisparity,0.998363669,0.998193384,0.998790462,0.999198201,0.99862447,0.998446541
WorkbenchPanel.toggleTabNames,0.913801034,0.914282057,0.916530079,0.915109269,0.973688385,0.939510581
GraphRunner.run,0.853816848,0.842649753,0.837051764,0.862408274,0.890284626,0.897392368
PolylineSplitMerge.computeSideError,0.850743048,0.863652136,0.870397458,0.840636937,0.864045279,0.864792817
VecmathUtil.newVectorInLargestGap,0.895722364,0.935343461,0.944873987,0.948241324,0.939726613,0.94067678
MethodClosure.makeParameterTypes,0.934650744,0.960712379,0.92735513,0.9320114,0.945211855,0.914745378
PruneStructureFromSceneMetric.removeMarkedObservations,0.962521604,0.913755209,0.967220864,0.968663267,0.961333411,0.978026095
AbstractServlet.dap2ExceptionHandler,0.867802928,0.867846371,0.918423343,0.8759728,0.920262163,0.868275249
Encoding.base64decode,0.869291284,0.867656638,0.87125271,0.890095959,0.883635053,0.87451133
AddOnDependencyChecker.calculateUpdateChanges,0.999899492,0.999911972,0.999905676,0.95740528,1,0.999910984
SlotManager.cancelPendingSlotRequest,0.981077939,0.881679681,0.90690893,0.911143799,0.912457822,0.92831437
ParamTagImpl.inlineTags,0.933493747,0.935051844,0.934710787,0.935040034,0.999896429,0.93447705
CmsUpdateBean.isValidUser,0.845557023,0.900609432,0.890844669,0.86424639,0.925290545,0.902673886
TimerService.unregisterTimeout,0.954204384,0.955372888,0.953718891,0.95458267,0.954409531,0.95509998
OpenCmsCore.getFlexCacheKeyDump,0.905801302,0.902303946,0.786086448,0.905559842,0.820051128,0.837335146
ClassLoaderUtil.tryLoadClass,0.853730938,0.853982234,0.798003568,0.867689695,0.963309163,0.853574697
SoapClient.setHeader,0.881851683,0.888402628,0.8486139,0.916259254,0.874641046,0.886886297
MetaClassImpl.fillMethodIndex,0.797217268,0.8572102,0.826630239,0.84897237,0.829554044,0.896976841
ExtensionSessionManagement.loadSesssionManagementMethodTypes,0.957882014,0.958258434,0.963351461,0.983533039,0.97851104,0.977863553
AbstractXTree.overflowTreatment,0.928161409,0.94300311,0.88237769,0.912626159,0.880524551,0.925592592
VisualizePairwiseGainMatrix.showVisualization,0.801677671,0.840537722,0.860993254,0.872236941,0.966370252,0.814877961
ClassWriterImpl.getNavLinkNext,1,0.996786565,0.888237401,0.900657744,0.912495081,0.954707269
EditsLoaderCurrent.visit_OP_SET_OWNER,0.995939917,0.995483072,0.999775072,0.999726175,0.995237588,0.99550867
HtmlTree.SMALL,0.999896524,0.999894588,0.999888331,0.999888568,0.999897566,0.999906361
Scan.checkFieldRef,0.975883127,0.98758746,0.987867147,0.987775116,0.981019843,0.987661211
LinearEquationSystem.format,0.922553723,0.925348365,0.923409153,0.89023391,0.932554531,0.901113851
MultiViewOps.absoluteQuadraticToH,0.903803769,0.903803769,0.904007367,0.881209999,0.904784656,0.903622181
ActionCoordinator.addActionSourceListener,0.886603575,0.887382122,0.853577382,0.841735175,0.828194328,0.866994951
AbstractIndexWriter.addComment,0.901135404,0.895584575,0.907913937,0.899824531,0.93254268,0.902399496
GroupReduceIterator.reduce,0.87950139,0.968938121,0.962185731,0.925592115,0.966781807,0.963367218
ClassFinder.scanUserPaths,0.858681099,0.877127998,0.913851754,0.845911956,0.891967986,0.865294459
Plan.registerCachedFile,0.900110577,0.951264476,0.85414241,0.877907861,0.948882729,0.907846406
BondPartialPiChargeDescriptor.calculate,0.939679161,0.936246285,0.930801739,0.924160465,0.92794134,0.914326191
StripedExecutor.processedCount,0.946943403,0.89585545,0.967623139,0.95504996,0.88401921,0.892222032
CalibrateMonoPlanar.printErrors,0.887691406,0.977300282,0.939003588,0.833745098,0.934887428,0.938454495
SequenceElement.setCodeLength,0.766171394,0.747090955,0.754830895,0.732130719,0.757730643,0.76260516
ErrorCollector.addWarning,0.959086958,0.96041329,0.833219362,0.915035086,0.979503072,0.922427668
CompactingHashTable.close,0.81368731,0.79018639,0.777971548,0.786016733,0.896516094,0.811684127
AbstractScatterplotVisualization.setupCanvas,0.898549958,0.680147401,0.733568039,0.757365383,0.7877529,0.899092516
MmffAromaticTypeMapping.normaliseCycle,0.937439436,0.863160579,0.95268671,0.984854818,0.902831049,0.974365504
DescribeDenseHogFastAlg.computeDescriptor,0.886066079,0.895582786,0.859426065,0.853378751,0.931415593,0.893774587
IndexTree.initialize,0.877077723,0.783951027,0.790318466,0.912534063,0.857577668,0.843227281
FinalizeMigrationOperation.rollbackDestination,0.893806065,0.934727688,0.897601516,0.920766347,0.932640305,0.914707028
JavacParser.qualident,0.9573447,0.958350202,0.954738387,0.960408422,0.956732616,0.953354824
CmsContainerpageController.getNewOptions,0.995882169,0.998175223,0.999871696,0.995105515,0.998878741,0.996566908
MMFF94ParametersCall.getDefaultStretchBendData,0.762079499,0.827823778,0.758135742,0.790589533,0.907972139,0.829361726
LinearDiscriminantAnalysisFilter.computeCentroids,0.938338163,0.935926564,0.936804691,0.93558755,0.938154571,0.937017756
NioClient.init,0.952022093,0.93445764,0.885039752,0.87899112,0.988218262,0.999886851
Simple1DOFCamera.squaredDistanceFromCamera,0.983941937,0.825263718,0.885342543,0.834665285,0.980507951,0.918215599
ArrayUtil.filter,0.96801881,0.967852898,0.966443136,0.961027293,0.964803061,0.967759144
PolicyCategoryPanel.initialize,0.805696684,0.795580254,0.740896471,0.811187385,0.850054027,0.678333125
AbstractDoclet.isValidDoclet,0.818985504,0.897264623,0.822277443,0.850039015,0.979732424,0.775341179
RedundentExprEliminator.visitPredicate,0.93624246,0.980732593,0.973278505,0.968735702,0.990570144,0.944558467
TreeDependencyScanner.visitClass,0.910666996,0.909856108,0.907198367,0.904621871,0.910847581,0.910750307
SimpleDataSource.init,0.879754176,0.865440676,0.9412385,0.927148822,0.91308294,0.918750862
FactoryDerivativeSparse.createSobel,0.997428154,0.997428154,0.998828074,0.997428154,0.998689489,0.997452784
ExtensionScript.getInterface,0.938751807,0.937696344,0.8934239,0.934844305,0.97816226,0.929705525
Normalizer.setMode,1,0.999902361,0.999870969,1,1,0.999910072
Expression.asIteratorRaw,0.919000247,0.955322919,0.931608549,0.939483934,0.969420178,0.969584756
ImageSet.checkImageManagers,0.970920374,0.87760389,0.840467093,0.855777104,0.904852375,0.845756218
Assert.notNull,0.999906814,0.999883672,0.999879701,0.999890169,0.999881713,0.999912888
BitReader.setBitOffset,0.944265956,0.947882597,0.879732086,0.948701241,0.855220794,0.853919381
Dap2Lex.reset,0.83777224,0.917146908,0.891768912,0.908830521,0.901063935,0.918143444
GeneralizedLogisticDistribution.logpdf,0.974404007,0.974343795,0.89518347,0.851457619,0.896630513,0.985690325
Indexes.addOrGetIndex,0.894554739,0.886397906,0.896455702,0.881650032,0.896674137,0.881377002
GridCoordSys.addLevels,0.850162297,0.86772155,0.902546844,0.835407664,0.933282927,0.875114463
URI.setURI,0.945066103,0.913903865,0.945599501,0.91898739,0.945333193,0.924774764
SameSizeKMeansAlgorithm.refineResult,0.784783909,0.842995321,0.886677934,0.888227253,0.823354068,0.835142999
TimeUtil.timeInMsOrOneIfResultIsZero,0.912664732,0.913110558,0.937194498,0.902680715,0.927048737,0.912053661
ParameterTool.mergeWith,0.878914585,0.892223348,0.84555041,0.891424694,0.924124693,0.916294856
PermutationGroup.getLeftTransversal,0.809812792,0.808177667,0.841938708,0.830805265,0.8406796,0.810898416
Subspace.joinLastDimensions,0.880831174,0.896516877,0.875860968,0.909827732,0.826793801,0.913377607
LogFileWriter.encodeStaticHeader,0.852766362,0.962258321,0.961368026,0.840314516,0.953778454,0.943368918
FSEditLog.logGenerationStamp,0.999882572,0.999860156,0.999948389,0.99989905,1,0.999915017
MolecularFormulaRangeManipulator.getMaximalFormula,0.999896138,0.999890001,0.999873074,0.999847832,0.999857057,0.999887778
JobClient.submitJob,0.999897765,0.991265159,0.991358227,0.963918757,0.964018733,0.991230123
SimulatePlanarWorld.render,0.863077634,0.878096111,0.882912619,0.864917131,0.873502997,0.822126487
ExtensionUserManagement.getExtensionHttpSessions,0.938807396,0.917412647,0.963177064,0.985735849,0.982447126,0.983327078
SessionSchedulable.adjustLocalityRequirement,0.964535037,0.973697227,0.951643555,0.96763336,0.973173588,0.966213101
JavacState.perform,0.851586029,0.850000482,0.723723722,0.863244879,0.882972594,0.83528231
ProcfsBasedProcessTree.getProcessTree,0.814171142,0.817997997,0.873600034,0.838358772,0.857667268,0.904600969
DArray.printArray,0.983476875,0.983725266,0.971978382,0.966225069,0.980796236,0.977882208
FlinkKafkaProducer011.createTransactionalProducer,0.977935146,0.948425895,0.985282728,0.980516715,0.984216366,0.965855599
PriorityQueue.siftUp,0.999935544,0.999903349,0.999934271,0.999901102,1,0.999919951
CmsContextMenuItemWidget.openSubMenu,0.894089643,0.851857407,0.918024339,0.842592884,0.949952078,0.90699035
RandomAccessFile.setDebugLeaks,0.943706585,0.93758468,0.947196687,0.875384938,0.932708898,0.915135156
OptionsParamView.setShowLocalConnectRequests,0.914760132,0.945482727,0.935151087,0.94645276,0.958196458,0.944643447
CheckpointCoordinator.triggerSavepoint,0.996710783,0.99985297,0.996683773,0.996747002,0.99681696,0.996775761
GeometryTools.normalize,0.93892096,0.919248957,0.930388756,0.944046497,0.91781084,0.917095589
RuleBasedNumberFormat.readObject,0.917153663,0.868150088,0.933850975,0.805259438,0.938769041,0.936249249
JobMaster.start,0.952655786,0.779370048,0.831511414,0.870959611,0.830300152,0.837168179
PerplexityAffinityMatrixBuilder.estimateInitialBeta,0.919056661,0.816685151,0.915274663,0.798732628,0.90010874,0.872680031
VisualizeImageData.regionsColor,0.940536272,0.941280778,0.991779415,0.940711404,0.971257132,0.987657112
AntiCsrfParam.removeToken,0.985361842,0.990632155,0.9745892,0.987962899,0.994527827,0.987548276
Config.setQuorumConfigs,0.999812561,0.999874152,0.999867354,0.999890017,0.999847718,1
AstBuilder.createMethodCallExpression,0.954425539,0.981575129,0.984177694,0.976847762,0.984044079,0.949944248
NonMaxBlock.process,0.984931384,0.949915343,0.981744686,0.959524512,0.986959051,0.939244563
ExtensionHttpSessions.markRemovedDefaultSessionToken,0.990486749,0.990538093,0.981876639,0.991059821,0.990797056,0.990424516
MultiViewOps.enforceAbsoluteQuadraticConstraints,0.951009299,0.933518192,0.887352726,0.877087225,0.931633477,0.923790368
FactoryShapeDetector.ellipse,0.965400298,0.953737917,0.94518503,0.950303407,0.925546294,0.950861052
WindowedStream.evictor,1,1,0.999850484,0.999881694,0.999864948,0.999908093
GempakLookup.getParameter,0.862866493,0.898390992,0.933073862,0.877357821,0.889436637,0.861619493
Alert.getIcon,0.839744733,0.850176499,0.883558173,0.826117985,0.857200492,0.847568848
FileOutputFormat.getUniqueFile,0.942402904,0.943774814,0.904312107,0.942025066,0.918705886,0.947558375
NNDescent.clearAll,0.971548894,0.972195093,0.971389553,0.972195093,0.968579292,0.971331144
SilentChemObjectBuilder.getSystemProp,0.957900631,0.938489898,0.942443206,0.924355784,0.960983481,0.938637268
Indices.createFromStartAndEnd,0.955587524,0.963158915,0.960683514,0.958399848,0.97149416,0.97541369
JobMaster.declineCheckpoint,0.913823267,0.917825798,0.90712035,0.933749292,0.916290249,0.930018569
StandbySafeMode.removeOutStandingDatanodes,0.867697911,0.943669516,0.903103917,0.941693461,0.968342135,0.939039778
HuLuIndexTool.displayMatrix,0.978918672,0.867263454,0.967161458,0.914881612,0.919213137,0.966898283
FaultManager.getBlacklistedNodes,0.93517604,0.936003443,0.906698258,0.919054853,0.919870354,0.918744067
ArraySet.add,0.936992585,0.96019061,0.961782357,0.960075875,0.988894877,0.959836594
Navigation.zoom,0.88556681,0.831506733,0.869705966,0.878194865,0.952825616,0.873448794
ChiIndexUtils.getFragments,0.89665524,0.922132227,0.905645172,0.895980144,0.93409228,0.932355203
CmsImportVersion10.importAccessControlEntries,0.932569694,0.929224746,0.949913849,0.921085199,0.94759586,0.958166951
JdiInitiator.launchTarget,0.845759443,0.863505905,0.788577434,0.835048349,0.76237815,0.904817923
Configuration.getClassName,0.951937281,0.95236618,0.951259516,0.952238865,0.92217245,0.951772285
KerasModelImport.importKerasModelAndWeights,0.987478202,0.979466108,0.97840643,0.933383289,0.978484537,0.979248896
GradientTwo0.process,0.952032665,0.967306236,0.963462095,0.958087129,0.964667423,0.967233916
EasyGeneralFeatureDetector.detect,0.876030951,0.894385788,0.917115479,0.902549365,0.952326603,0.94539349
PermissionStatus.write,0.987670365,0.987776924,0.999894822,0.999951103,0.999858056,0.999889148
CompactingHashTable.getSize,0.934498534,0.950551031,0.939568726,0.94362154,0.915612955,0.949831134
EquivalentClassPartitioner.prepareNode,0.783444395,0.82205654,0.913895814,0.897596814,0.869750122,0.871681282
BuildState.loadSource,0.754552502,0.76891903,0.774512555,0.757113113,0.773362129,0.758905018
BAMutil.makeButtcon,0.849008595,0.870010376,0.863082105,0.848061189,0.839863405,0.839613092
ParosTableSession.insert,0.944656508,0.941478485,0.999893481,0.940395964,0.999735554,0.944739569
OfferService.processFailedReceivedDeleted,0.914380645,0.808446158,0.887742973,0.857070576,0.900036668,0.881363863
Level2Record.getGateCount,0.969663932,0.972819184,0.98139669,0.987384958,0.96439213,0.96957563
RGroupQueryWriter.write,0.935576017,0.94471321,0.880537365,0.915587871,0.952574742,0.940569864
BlocksMap.removeINode,0.989917355,0.989927274,0.992748471,0.990023235,0.990421368,0.989876233
BinarySerde.readFromDisk,0.875548487,0.865621407,0.869363407,0.865203545,0.834401442,0.875700306
Normalization.normalizeSequence,0.936462923,0.936445957,0.9627566,0.9280626,0.944087868,0.935457577
OfflineImageViewer.go,0.79817933,0.907536271,0.802045989,0.874511133,0.851678415,0.926506565
FutureUtils.waitForAll,0.969357055,0.970983444,0.958526406,0.958067736,0.995006511,0.946699692
MetaKeywords.getClassKeyword,0.862738111,0.874631537,0.854794132,0.735729485,0.800744285,0.869989112
Control.createNewSession,0.877083317,0.909114602,0.899452151,0.925393879,0.898184956,0.893696555
FieldWriterImpl.addNavDetailLink,1,0.999902223,0.99989317,0.999901084,0.999865328,0.999911286
XML.toXml,0.941073028,0.880738514,0.909401338,0.91996933,0.933592143,0.911471819
StringUtil2.breakTextAtWords,0.947691741,0.924749009,0.961811305,0.910460939,0.937142411,0.934260071
UnilateralSortMerger.endMarker,0.886388356,0.965735685,0.891344052,0.749006797,0.889702188,0.886648058
ResultUtil.filterResults,0.90584272,0.907165481,0.853008496,0.891261196,0.883004243,0.903052104
AbstractCache.incrementWordCount,0.827119217,0.820486172,0.855531837,0.861731503,0.847233655,0.81236148
DataNode.createDataNode,0.88061097,0.896901911,0.90636197,0.888534906,0.999939572,0.983217572
GradientToEdgeFeatures.discretizeDirection4,0.891427742,0.891653371,0.920981482,0.898768687,0.943626269,0.946515783
BytecodeHelper.unbox,0.867661088,0.785445018,0.767472151,0.869554751,0.882366893,0.931191186
QueueContainer.getItemQueue,0.914940534,0.945269134,0.907630394,0.909101887,0.908651518,0.886644305
InputGateMetrics.refreshAndGetTotal,0.997394459,0.995822348,0.999903714,0.997435359,0.999908458,0.997452126
DistributedCbowDotMessage.processMessage,0.724074793,0.740663404,0.703023704,0.732171874,0.733086412,0.744366382
MMFF94BasedParameterSetReader.readParameterSets,0.808805783,0.827074615,0.490322266,0.780983184,0.783883556,0.809159388
RPC.getProtocolProxy,0.925208214,0.897413554,0.970837111,0.930492365,0.974098362,0.927796018
Mopac7Writer.write,0.845316022,0.807443787,0.838579545,0.900613085,0.889147033,0.886795933
IonizationPotentialTool.getDTBondF,0.987141162,0.988600527,0.958102883,0.988031395,0.987156086,0.909236123
ArabicShaping.shape,0.955418877,0.873899436,0.944086951,0.875593295,0.883932718,0.791793912
spectralnorm.MultiplyAv,0.873467466,0.874137971,0.865897314,0.874382461,0.879046346,0.855136645
RotatedLatLon.latLonToProj,0.961279734,0.959789203,0.965101584,0.962728946,0.975710175,0.960422055
QuadTo.points,0.850366109,0.72656196,0.887719608,0.733432236,0.759953803,0.726784536
JoinOperationFactory.create,0.975113159,0.959485105,0.979579107,0.98272114,0.948137507,0.982816209
DateUtil.beginOfWeek,0.991820097,0.991956429,0.991898796,0.992153316,0.974546166,0.984472311
ClusterManagerAvailabilityChecker.getPJTClient,0.945828292,0.949824289,0.934926049,0.89372108,0.962356715,0.949456889
CmsDetailPageTable.copy,0.708968241,0.856596188,0.962399428,0.84915498,0.962091764,0.899671512
OptionsCertificatePanel.getPanelCertificate,0.878085978,0.862268093,0.854650776,0.879407226,0.861877471,0.797175777
SemanticPredicates.isFollowingArgumentsOrClosure,0.764478852,0.759655229,0.777682766,0.793733347,0.82194205,0.856807902
VelocityTemplate.loadEncoding,0.973705689,0.977423028,0.913764135,0.908409143,0.889054086,0.938309979
Aggregation.addDatasetScan,0.776689955,0.720064,0.771999306,0.732568994,0.788066134,0.738240083
CmsContainerpageController.circleContainerEditLayers,0.855300101,0.893614454,0.805729226,0.744109154,0.887478882,0.818730998
MoSSOutputFormat.matches,0.857147826,0.910006299,0.815564798,0.898705959,0.874278878,0.89959468
NonFlatRStarTree.bulkLoad,0.925832531,0.944261641,0.946171873,0.938610884,0.896112099,0.935201536
Int2ObjectHashMap.computeIfAbsent,0.866937359,0.882145392,0.870009188,0.887944124,0.877645169,0.888277446
RectangleArranger.get,0.900250534,0.939587281,0.936752367,0.949708445,0.948819357,0.903147734
BytecodeInterface8.objectArraySet,0.96169036,0.962756458,0.970912101,0.960977055,0.97042593,0.962434589
LongValueArray.compareTo,0.999924204,0.999910699,0.999909065,1,1,0.999856963
Word07Writer.flush,0.862090482,0.83917846,0.87385061,0.840172801,0.849701588,0.88729355
BeanTable.getToolTipText,0.916467331,0.93294286,0.930172071,0.895139325,0.933647715,0.929329487
MapRFileSystem.getCLDBLocations,0.936934979,0.950019857,0.90886974,0.927506348,0.974954777,0.936616789
RuntimeUtil.getResultLines,0.995211188,0.995145004,0.995370724,0.995257662,0.999894011,0.99591411
GlobalizationPreferences.setTimeZone,0.999865065,0.999880817,1,1,0.999899648,1
FileCache.getInfo,0.922309641,0.949064719,0.976571253,0.97647421,0.97670908,0.918417274
AbstractQueryCacheEndToEndConstructor.createUnderlyingQueryCache,0.918541847,0.909399413,0.867430533,0.852656064,0.983608591,0.914322845
PROCLUS.evaluateClusters,0.86873031,0.913195345,0.922171291,0.899984049,0.911929133,0.876158247
CmsADEConfigData.internalGetFunctionReferences,0.915330182,0.915236823,0.937549775,0.914625121,0.914249231,0.926158997
CachingGroovyEngine.eval,0.980459533,0.957425154,0.927480723,0.916277084,0.974886835,0.913616693
DFSClient.methodBasedSaveNamespace,0.847283264,0.901698768,0.895654625,0.893618606,0.943363724,0.972774915
NetcdfDataset.enhance,0.925422352,0.877967767,0.923439793,0.905112571,0.942754242,0.896185225
GroovyClassLoader.isSourceNewer,0.903828483,0.920773949,0.936507167,0.863807617,0.919825342,0.905896471
Evaluation.falseNegativeRate,0.951203646,0.967239268,0.98217978,0.963386016,0.985552289,0.953956325
BitsUtil.cardinality,0.953724383,0.962803358,0.953052997,0.96233126,0.962275556,0.962475012
ColorLab.srgbToLab,0.944038851,0.93585554,0.865112835,0.864807019,0.928943436,0.937687415
Stylesheet.getImport,0.889835503,0.890487436,0.995441442,0.890487436,0.995735363,0.889184089
JavacParser.enumBody,0.88857349,0.89549307,0.932160554,0.898642792,0.960970844,0.952205791
AbstractDatabaseConnection.invokeStreamFilters,0.872404338,0.855038735,0.885718973,0.874253752,0.910273379,0.849192471
ZipUtil.getZipOutputStream,0.971660201,0.962604956,0.88148468,0.971125792,0.958816644,0.904605534
RepresentativeUncertainClustering.run,0.766491415,0.865704187,0.67006845,0.763301754,0.767042361,0.758099599
X509CRLSelector.cloneAndCheckIssuerNames,0.722341191,0.730067698,0.742224283,0.748699417,0.712695987,0.72059076
ConvolutionUtils.cnn2dMaskReduction,0.925009613,0.888865174,0.929402546,0.917823821,0.912222957,0.920108335
DetailView.refresh,0.808238043,0.78139068,0.732898129,0.780547224,0.838899946,0.817434752
BeanCopier.valueProviderToBean,0.900548439,0.940151163,0.874133661,0.89831144,0.892639872,0.817429203
DDS.checkSemantics,0.928760739,0.789190682,0.941946523,0.928230842,0.893682244,0.936033919
QrCodeDecoderImage.computeBoundingBox,0.895130006,0.839638004,0.812844819,0.906662635,0.881530921,0.898581811
StandardScaler.transform,0.820677604,0.801137851,0.835066814,0.792410471,0.828232225,0.78159033
CmsStringUtil.getPathComponents,0.873170462,0.793067861,0.779748475,0.827794616,0.771576055,0.916922063
DragableArea.disableStart,0.999887201,0.999845796,0.999887201,0.999813157,0.999836646,0.999804196
FastDatePrinter.parsePattern,0.785598449,0.79079287,0.803629614,0.758876078,0.929858761,0.882041323
Broadcast.max,0.996239562,0.996134664,0.996192575,1,0.996081532,0.999919964
FileSystem.globPathsLevel,0.944759334,0.931394791,0.949036566,0.904926161,0.928478385,0.945640035
AlertAddDialog.getBtnCancel,0.942132095,0.956527684,0.968924803,0.961300601,0.963353965,0.980575872
SchedulerForType.matchNodeForSession,0.909847399,0.860203198,0.902516355,0.847582904,0.902410121,0.87340859
CmsDefaultXmlContentHandler.addCheckRule,0.852207222,0.841319546,0.839626985,0.806350973,0.841887051,0.831445641
ProxyThread.isProxyAddress,0.772504086,0.848829644,0.758815437,0.801394638,0.704980276,0.835136668
CASH.initHeap,0.85189707,0.831858284,0.872718302,0.83286488,0.829494472,0.88608302
BaseStatusStorage.getState,0.926725938,0.973687281,0.877540815,0.977121333,0.882715156,0.879210757
ClassWriter.writeFlagAttrs,0.999891851,0.999875657,0.999880222,0.999916519,0.999875657,1
GempakGridServiceProvider.initTables,0.979978337,0.98787403,0.995850369,0.984040954,0.995758202,0.984402954
IPAddressUtil.textToNumericFormatV4,0.941070501,0.917831689,0.949632867,0.945806374,0.945968492,0.946865203
CmsRemovedElementDeletionDialog.getDialogButtons,0.942023574,0.941672167,0.94211561,0.820366905,0.941728474,1
HttpMethodDirector.isAuthenticationNeeded,0.920639093,0.938197902,0.925672381,0.897874414,0.914918343,0.919234712
DescribePointBinaryCompare.process,0.928679201,0.945239588,0.946595344,0.914103359,0.929600805,0.959806166
JavacProcessingEnvironment.doProcessing,0.857130511,0.846347916,0.834934029,0.865785566,0.850756239,0.850178169
ICUResourceBundle.getAliasedResource,0.854811866,0.865555994,0.813733498,0.860698867,0.849745596,0.848615575
FreeVarCollector.addFreeVar,0.903994898,0.999906286,0.889689232,0.902697422,0.890271788,0.901735367
SameDiff.addOutgoingFor,0.954722972,0.989785558,0.99912252,0.871313761,0.999127839,0.990066899
NodeMap.remove,0.989888696,0.958956121,0.95532971,0.987369396,0.954719795,0.989705943
TableExportAction.getRowCells,0.96410565,0.963998366,0.991631237,0.941554148,0.996196829,0.963024516
NeuralNetConfiguration.fromYaml,0.956475797,0.999906992,0.955926592,0.964848047,0.949705049,0.950391024
MultipartRequestInputStream.skipToBoundary,0.82046913,0.828126374,0.993269204,0.832618254,0.819003171,0.939356243
NumberUtil.parseInt,0.998477777,0.998539899,0.998472391,0.998582086,0.998557782,0.998535475
CmsDisplayResource.getHistoricalResourceContent,0.92547222,0.920718976,0.934669678,0.918262845,0.859888087,0.909830986
Polarizability.getKJPolarizabilityFactor,0.779132907,0.792597107,0.842210823,0.898392158,0.913931063,0.821817978
PassiveScannerList.getScanner,0.972647118,0.977067798,0.980411754,0.978395556,0.983690129,0.97720966
ClassNode.getDeclaredConstructor,0.983829428,0.983786969,0.984010248,0.983922754,0.983889797,0.983331464
