func_name,Deepseek-V3.2,Deepseek-V4-Flash,GPT-5.4-mini,Gemini-3.1-Flash-Lite-Preview,Qwen3-32B,Qwen3-Coder-30B-A3B-Instruct
CRDTReplicationMigrationService.tryProcessOnOtherMembers,0.94345388,0.955694598,0.902722408,0.832529996,0.886027575,0.835776661
GImageStatistics.histogram,0.988935612,0.986268361,0.988139297,0.995340961,0.994077213,0.994182546
TypeExtractionUtils.hasSuperclass,0.915117209,0.991170864,0.897888122,0.917254037,0.898795583,0.917682798
Execution.sendCancelRpcCall,0.926912272,0.947146418,0.949837263,0.93492067,0.941737894,0.948022476
RBBIRuleScanner.parse,0.888225838,0.909077636,0.83880934,0.882388891,0.754731184,0.836417512
NetcdfDataset.clearCoordinateSystems,0.994167319,0.955810457,0.977639946,0.946603026,0.936567958,0.954221507
MAMath.copyInt,0.999921854,0.9999075,1,0.999903328,0.999906798,0.999915259
FileUtil.unZip,0.94811857,0.915483611,0.910096788,0.92310041,0.936067455,0.917412675
HttpMethodBase.addRequestHeaders,0.9966113,0.997028092,0.996953773,0.996801369,0.996795876,0.996857934
SortUtil.putDecimalNormalizedKey,0.818750989,0.914164702,0.944154549,0.885385665,0.934169702,0.876889849
HardwareMetric.fromSystem,0.946087,0.908803937,0.899732394,0.792099078,0.875862318,0.879828713
ClassTree.get,0.813024556,0.813763312,0.824668452,0.957993573,0.956019201,0.811985943
MomentOfInertiaDescriptor.calculate,0.913178589,0.931538726,0.950497443,0.930317,0.899819462,0.899477207
AbstractMetricGroup.getLogicalScope,0.922499117,0.922546014,0.853288654,0.912133913,0.823626199,0.795181606
BaseImageRecordReader.initialize,0.945037572,0.962893391,0.999925303,0.962893391,0.933312076,0.797878622
FileUtil.getOutputStream,0.898144428,0.897953281,0.897458452,0.897416806,0.897529364,0.896476096
X509CertSelector.setExtendedKeyUsage,0.893693799,0.851921864,0.919137116,0.865305825,0.8908684,0.898411168
ImplDisparityScoreSadRectFive_U8.computeRemainingRows,0.96769648,0.982454741,0.963573827,0.944654083,0.953059998,0.952061938
CmsPatternPanelYearlyController.setMonth,0.988866857,0.989598531,0.989883806,0.98960698,0.984609471,0.989623257
Scan.resolveMember,0.874197634,0.881812154,0.898095911,0.903924271,0.889909787,0.869087837
Grib2ReportPanel.doDrsSummary,0.905673855,0.935345267,0.903281926,0.912727415,0.817406843,0.936702313
ConvertD2N.iconvertDataStructureArray,0.868836535,0.843647823,0.911555053,0.88660039,0.819657963,0.81252481
MoleculeBuilder.addAtom,0.974410171,0.9751488,0.985616557,0.986140554,0.981615778,0.929827264
MethodInvocationTrap.convertClosureToSource,0.920723225,0.925341312,0.923393183,0.90039743,0.823430311,0.899529257
SingleInputPlanNode.setDriverKeyInfo,0.938747295,0.87846286,0.896297586,0.940706001,0.901236717,0.868028892
EvaluationBinary.stats,0.809597029,0.845955486,0.847551414,0.788672807,0.812660827,0.763494576
Signature.sign,0.95351873,0.947750423,0.956909743,0.948989025,0.955889951,0.946569058
TypeExtractor.validateInputType,0.85779575,0.817716159,0.872101178,0.873543789,0.832357577,0.817924032
LocalMapStatsProvider.addStatsOfNoDataIncludedMaps,0.905232182,0.909561173,0.919123827,0.886205039,0.92116932,0.854499447
CounterMap.getIterator,0.955919483,0.969461667,0.950735236,0.908521247,0.945175486,0.911658738
ClassPathResource.getAbsolutePath,0.88063716,0.891814821,0.768122601,0.84266902,0.795408262,0.882908263
CoronaTaskTracker.createRunningJob,0.929472837,0.938439659,0.973438225,0.89463202,0.941212638,0.852643233
TrimmedEstimator.toPrimitiveDoubleArray,0.938018478,0.93818338,0.937584964,0.875731317,0.920093108,0.872765825
MopWriter.visitMopMethodList,0.893192195,0.876553653,0.894404866,0.95407628,0.920482606,0.878147778
CmsImportVersion7.setUserFlags,0.938341754,0.938719037,0.938195844,0.937169825,0.935585808,0.937169825
GroovyCollections.min,1,0.999939453,0.99991141,0.999908447,0.999905111,0.99991102
DistanceCorrelationDependenceMeasure.computeDCovar,0.943189736,0.960431164,0.966612341,0.962978385,0.957337157,0.932131912
GrayImageOps.stretch,0.992438241,0.992671071,0.992628882,0.992747334,0.992737686,0.992733325
LinkedDeque.unlinkLast,0.999882568,0.999887405,0.999932201,0.99989376,0.999870144,0.999914582
BackgroundGmmCommon.checkBackground,0.92449797,0.887564978,0.938189007,0.878117494,0.897025806,0.939556832
RectifyCalibrated.selectAxises,0.803509098,0.892560871,0.888443319,0.883666156,0.863052193,0.877407177
RaftLog.getLogEntry,0.914852395,0.932645902,0.962597246,0.922333819,0.920317367,0.933666701
USerializedSet.getRange,0.921675113,0.803362727,0.873563057,0.786070859,0.752396797,0.845039153
QueryCacheEndToEndProvider.tryCreateQueryCache,0.939048921,0.932418752,0.930233068,0.94766439,0.894500406,0.927277056
BlockPlacementPolicyRaid.getSourceFile,0.915439905,0.88766522,0.962546468,0.896131672,0.959342687,0.910030143
PojoSerializerSnapshot.decomposeSubclassSerializerRegistry,0.940768448,0.93145373,0.94411428,0.944607519,0.944554316,0.944241356
COF.computeCOFScores,0.973133377,0.963689084,0.96973298,0.95075418,0.965605033,0.976879999
HorizCoordSys.calcProjectionBoundaryPoints,0.921237919,0.912544298,0.912617808,0.879105327,0.869221032,0.909169636
ConstructorWriterImpl.addSummaryType,0.931055173,0.917337444,0.925362457,0.8741737,0.895604779,0.899419404
CalendarDataUtility.retrieveFieldValueName,0.92471867,0.905775591,0.949771921,0.895295996,0.886323347,0.841809624
EdgeIntensityPolygon.computeEdge,0.861938427,0.88027078,0.869754702,0.828501109,0.785597274,0.887706141
ComputationGraph.doEvaluation,0.946714308,0.990865892,0.990764974,0.990720387,0.991203766,0.990744517
IosHttpURLConnection.addHeader,0.958816142,0.966446201,0.952773371,0.951316368,0.935846198,0.862481364
ResourceGroovyMethods.eachFileMatch,0.983470193,0.986461309,0.946217477,0.979171172,0.967938361,0.973712528
CmsPathTree.findNodeInternal,0.947569383,0.950450907,0.947000559,0.922256167,0.947518695,0.936393236
Types.lookup,0.92659555,0.975332625,0.965271508,0.805567501,0.927671155,0.919151261
DateUtil.format,0.937426088,0.966866289,0.945775911,0.970284759,0.886035035,0.970089709
Config.setReliableTopicConfigs,1,0.999893829,0.999924763,0.999919793,0.999942859,0.999904024
TaskSlot.add,0.935573082,0.904102008,0.85014145,0.889624853,0.946892276,0.935675697
NgramLibrary.getTwoWordFreq,0.9466704,0.925174366,0.944185461,0.946506207,0.948038759,0.907052017
BytecodeHelper.box,0.941782154,0.837227261,0.761758594,0.724754359,0.838066783,0.644170439
Matcher.replaceAll,0.871550287,0.846249904,0.845514871,0.864280319,0.802112972,0.847518023
MolecularFormula.lazyProperties,0.922362239,0.999842858,0.999884048,0.999893593,0.999850953,0.873544336
HttpSessionsPanel.getSiteSelect,0.897005779,0.959787757,0.956313917,0.965614338,0.986995868,0.908463745
ColorXyz.xyzToSrgb,0.856737679,0.858546249,0.898965332,0.866560031,0.970505136,0.916694649
RaftSessionService.getSessionsToExpire,0.945831583,0.915929672,0.975587441,0.929213771,0.954797877,0.927454745
MapIndexConfig.validateIndexAttribute,0.889497103,0.873045137,0.754698691,0.88561116,0.86460659,0.852138355
EnumMap.readObject,0.903053748,0.934276798,0.938189157,0.943684389,0.948963033,0.901142808
ElementParser.parseDelimitedString,0.880366509,0.891963302,0.887350608,0.892084844,0.927241472,0.890603417
RichDiagnosticFormatter.instance,0.99990973,0.999897518,0.989387584,0.999902162,0.997444219,0.999920976
GString.invokeMethod,0.953227354,0.950256956,0.999910961,0.991038044,0.969012657,0.990444545
TabbedPanel2.getPanels,0.999908225,0.999912925,0.999921304,1,0.999922621,0.999900736
StaticTypeCheckingSupport.typeCheckMethodArgumentWithGenerics,0.911876015,0.904159544,0.941954327,0.910143421,0.905017427,0.90230241
BytecodeInterface8.lArrayGet,0.963829271,0.965156104,0.968901705,0.964425141,0.969234816,0.969229259
SimpleCamera2Activity.changeCameraConfiguration,0.959984867,0.963027748,0.944522033,0.968384971,0.95927412,0.926529109
BroxWarpingSpacial.computeDivUVD,0.947361449,0.947724992,0.935602342,0.924264928,0.952206357,0.931492918
Util.getTemporaryDirectBuffer,0.985550964,0.995632194,0.978270002,0.992034683,0.981134337,0.888316555
HistoryFilterPlusDialog.initialize,0.969419032,0.926498174,0.929552024,0.924517919,0.924947142,0.811711777
HtmlUtil.removeHtmlTag,0.965454962,0.962861318,0.984798037,0.958449217,0.980260835,0.952415808
Annotate.attributeAnnotationValue,0.884860488,0.951356153,0.937649359,0.922680064,0.945880693,0.933632379
ElemForEach.appendChild,0.989306271,0.988808567,0.99211242,0.989257426,0.988508022,0.989078772
SerializedFormWriterImpl.getPackageSerializedHeader,0.642332282,0.614481721,0.705965573,0.701449804,0.649254081,0.586267207
HttpSender.setMaxRedirects,0.983430342,0.999912657,0.984396756,0.999903756,0.999893619,0.999887733
AbstractSequentialList.remove,0.913415231,0.90614104,0.904512431,0.903209817,0.906098679,0.913630523
BytecodeInterface8.objectArrayGet,0.964045376,0.964155524,0.969345114,0.965136419,0.996586453,0.964474877
FileTypeUtil.getType,0.864545987,0.965814074,0.990517226,0.958396071,0.96132774,0.87666657
GaliosFieldTableOps.divide,0.811487904,0.80899112,0.814130613,0.835058773,0.819235395,0.814244438
SquaredEuclideanDistanceFunction.distance,0.858909998,0.99162624,0.857916849,0.967350144,0.866094687,0.903893202
BindableASTTransformation.hasBindableAnnotation,0.866804178,0.999924542,0.866790731,0.99984479,0.999894067,1
URI.setPath,0.89806055,0.920608517,0.885085891,0.909341679,0.849483859,0.916859326
XURI.assemble,0.920578087,0.919544289,0.928860523,0.907681864,0.932174011,0.916580769
A_CmsPublishGroupHelper.getStartOfDay,0.864874017,0.864965283,0.862948244,0.862820627,0.869043606,0.862588714
EM.assignProbabilitiesToInstances,0.941942931,0.952786032,0.939738119,0.945191445,0.936910194,0.949101861
CmsAppWorkplaceUi.changeCurrentAppState,0.853106929,0.868975738,0.786104969,0.87493236,0.864500323,0.872479064
Sql.calculateKeys,0.880185108,0.893686607,0.886516802,0.895989303,0.879280793,0.877571161
NameNodeSafeModeInfo.setManual,0.834351359,0.77173841,0.826438873,0.807818519,0.788746869,0.80380445
ProxyDialog.getJPanel,0.911804425,0.928116815,0.921528408,0.927865868,0.931745174,0.927277509
Session.getPendingRequestOnHost,0.977303888,0.960099127,0.995634519,0.952695293,0.995163269,0.961105279
ConfigObject.getProperty,0.868558821,0.806127893,0.926614912,0.858073939,0.908870123,0.791207153
LayoutRefiner.macroCycleInversion,0.825641324,0.855694039,0.890092011,0.883235342,0.868186533,0.758334162
Log.shouldReport,0.925519205,0.894237518,0.946404385,0.812457451,0.893767711,0.919761771
OptionalBoolean.mergeWith,0.886217464,0.938116103,0.889612416,0.879161811,0.952767904,0.906711033
Types.isSubtypeUnchecked,0.973339305,0.969952291,0.833158405,0.897218919,0.9211418,0.993272509
Annotate.annotateNow,0.873413647,0.906677776,0.89403065,0.885489458,0.895820886,0.886661862
AllFilterTableEditor.getTableCellEditorComponent,0.880375419,0.871102869,0.861140038,0.892121637,0.800472378,0.881343355
NavigatedPanel.setLatLonCenterMapArea,0.943942015,0.949448067,0.882743035,0.942448929,0.91502468,0.90899151
MatchPatternIterator.nextNode,0.926678081,0.930902883,0.88724837,0.926596232,0.913697682,0.953151499
ClassWriterImpl.getTreeForClassHelper,0.91264706,0.921357371,0.881907046,0.910690978,0.906610349,0.871977804
Grib2Gds.getEarth,0.885301537,0.838663916,0.821089564,0.92238068,0.857410579,0.850710054
CommonCodeTable.getCenterName,0.983582555,0.984275182,0.988072341,0.983842138,0.987735483,0.987752184
ClientNetworkConfig.addOutboundPort,0.999853122,0.99990755,0.999879163,0.999874545,0.999902284,0.999906608
CmsPriorityDateResourceComparator.init,0.969705615,0.967698869,0.967122368,0.987388211,0.96930439,0.944916202
BufferBuilder.append,0.849313856,0.741649321,0.799529939,0.893328417,0.874378,0.825280047
D4DataCompiler.compileSequence,0.944697526,0.966527527,0.951669578,0.971426921,0.933178114,0.950682866
BaseAssociateLocation2DFilter.backwardsValidation,0.865895848,0.870607986,0.837212357,0.84567118,0.793860878,0.780358972
Text.append,0.768962418,0.760744679,0.905329631,0.999867859,0.854807831,0.863331752
N3iosp.readData,0.929851136,0.882564167,0.923922478,0.939535286,0.91827092,0.913890002
StaticTypeCheckingSupport.chooseBestMethod,0.894705299,0.899798405,0.873612315,0.790209818,0.835640663,0.872846836
NNDescent.add,0.892053072,0.878164117,0.876571325,0.838664642,0.922663737,0.876105333
TrifocalTensor.convertTo,0.901645818,0.901645818,0.910828039,0.90054093,0.867647785,0.837784789
RingbufferContainer.set,0.915548405,0.943778782,0.887299016,0.896995391,0.830153134,0.894002483
CDKMCS.getIsomorphMap,0.920024406,0.995834261,0.975471819,0.995626471,0.975505838,0.995816049
StreamingJsonBuilder.call,0.753369656,0.933200122,0.842196487,0.911318735,0.756812832,0.709651753
ReflectUtil.getMethods,0.90967616,0.89520811,0.902026037,0.880689919,0.888592316,0.909051478
RocksDbStorage.doGetUpdate,0.934264478,0.938984033,0.977404397,0.938944852,0.975248836,0.933548944
ArbiterModule.getOptimizationConfig,0.933611853,0.935777837,0.917266296,0.917642937,0.925099995,0.923269642
ISOS.estimateID,0.904197335,0.903101016,0.897285724,0.874225961,0.805293572,0.853587526
HttpMethodBase.setQueryString,0.919731024,0.928794424,0.934340076,0.94848257,0.943792888,0.923154373
ReidSolomonCodes.findErrorLocatorPolynomial,0.95373284,0.940194792,0.964792229,0.97653473,0.960158105,0.965538083
SameDiff.updateVariableNameAndReference,0.926429482,0.926741727,0.911098755,0.930397568,0.91567208,0.924409808
AtomContainerManipulator.removeHydrogens,0.89574826,0.916274725,0.89691604,0.91786419,0.915144576,0.896974349
SegmentFelzenszwalbHuttenlocher04.initialize,0.820051815,0.863315914,0.878001073,0.844778254,0.827741809,0.818809167
Hdf5Archive.hasAttribute,0.652877302,0.992314706,0.828106296,0.803424374,0.983151735,0.689203237
IntHashTable.rehash,0.972281173,0.967221463,0.953974301,0.971917521,0.936387688,0.970244415
TldFernClassifier.lookupFernPN,0.911090848,0.913880461,0.944605779,0.904432259,0.94669626,0.889246857
HtmlDocletWriter.getNavLinkNext,0.936661506,0.922786925,0.914657079,0.937484619,0.89962081,0.937632531
SimpleCamera2Activity.configureCamera,0.895059841,0.87650499,0.986889483,0.896515125,0.897084202,0.920909976
ClassGenerator.argDecls,0.879607441,0.878120748,0.880847532,0.879607441,0.879454685,0.863036688
TrackerMeanShiftComaniciu2003.updateLocation,0.919778433,0.89778036,0.839330322,0.8893032,0.897178639,0.922106045
LambertConformal.toWKS,0.919867571,0.933229487,0.911407625,0.950239723,0.913544132,0.936981928
DesktopUtil.open,0.999926302,0.999890772,0.968404332,0.979162168,0.968148601,0.947870767
DocLint.main,0.801592732,0.951579064,0.958510799,0.786121138,0.903064648,0.821751158
InvocationWriter.makeClassForNameCall,0.928548181,0.89223601,0.906675217,0.931173739,0.941296056,0.926822407
BundleReader.readMeta,0.878486363,0.895797591,0.907578861,0.881434504,0.930541275,0.894424979
BinaryExpressionWriter.writeBitwiseOp,0.882408442,0.945419099,0.906854734,0.914652137,0.907207115,0.955464941
ChemicalFilters.convertBondOrder,1,0.990469874,0.919455254,0.991398801,0.916510314,0.990526118
TransformProcessRecordReader.next,0.95864271,0.927458981,0.916691249,0.915638681,0.916397365,0.952476726
IndyGuardsFiltersAndSignatures.invokeGroovyObjectInvoker,0.905391509,0.922158574,0.922973963,0.887415114,0.9038575,0.8846258
AbstractAggregator.extract,0.972462913,0.942363101,0.974134909,0.922866515,0.96119514,0.840833454
CylinderToEquirectangular_F32.configure,0.840142874,0.897857529,0.852218614,0.939300575,0.903649152,0.845525741
EllipseClustersIntoGrid.findContour,0.868704633,0.841438463,0.857023954,0.799111603,0.842500925,0.863205027
FDistort.apply,0.892175938,0.79095488,0.905939475,0.848711084,0.833354153,0.879125672
AtomicLongArray.getAndUpdate,0.999922352,1,0.999873875,0.999896314,0.999900408,0.99986221
ImgUtil.toBufferedImage,0.999875009,0.986454889,0.999887058,0.999876619,0.999853968,0.986440095
SerializedFormWriterImpl.getSerialUIDInfoHeader,0.644562964,0.999890434,0.986136996,0.967914429,0.755419612,0.823030375
FileCacheARC.updateInCache,0.885638046,0.900932175,0.905721623,0.910141861,0.908247569,0.919814067
GridRansacLineDetector.process,0.853923964,0.858288891,0.924256885,0.906286705,0.835502355,0.851678604
JsonUtil.toJson,0.751571308,0.844060746,0.895260963,0.75238131,0.88646032,0.839057654
SecondaryNameNode.doMerge,0.878363501,0.87466749,0.913373877,0.882677783,0.908552541,0.888727404
ProtoBufToFlatBufConversion.convertBERT,0.828297895,0.809015961,0.816435175,0.822718157,0.842461242,0.843675182
Cosmic1Convention.spin,0.957657619,0.953644675,0.953584873,0.959015322,0.954697749,0.940847009
SimpleCamera2Activity.closeCamera,0.939099167,0.956942008,0.932938257,0.931776382,0.945053005,0.93344868
DemoThreeViewStereoApp.selectBestPair,0.867281241,0.905458033,0.884617996,0.872709759,0.809726456,0.881021952
BaseSparseNDArrayCOO.getIncludedIndices,0.864824603,0.852465625,0.895285407,0.829270349,0.91705203,0.831150312
SqlTableAlert.deleteAlert,0.999884859,0.998628104,0.989461977,0.999899825,0.999831334,0.998671099
ConfigObject.flatten,0.851277826,0.722175228,0.931715206,0.751694727,0.665937951,0.524417238
SDValidation.validateInteger,0.995579842,0.999926325,0.999931841,0.995635605,0.999907755,0.995705582
ExecutionGraph.tryRestartOrFail,0.919500782,0.85939411,0.847331702,0.90395855,0.881305781,0.867019756
PersistentPageFile.close,0.896688125,0.802476339,0.831926116,0.882413834,0.785331164,0.919856326
TypeMetadata.combine,0.989373335,0.96663058,0.986817016,0.972723013,0.96616811,0.986506496
ConnectivityChecker.partitionIntoMolecules,0.841415269,0.976309791,0.976803048,0.849496216,0.867073157,0.843651766
BinaryEllipseDetectorPixel.undistortContour,0.957254266,0.963237734,0.938238318,0.928540144,0.928668306,0.938128426
WebUtils.showUserPoolInfo,0.941748668,0.924298722,0.938516475,0.923597136,0.940315835,0.900691544
LearnTool.addTerm,0.920294914,0.857317771,0.92265751,0.876507792,0.810985118,0.911912085
CmsListManager.publish,0.92296063,0.944053519,0.916296696,0.908914671,0.847091605,0.897701991
IntegerDBIDArrayQuickSort.compare,1,0.999846866,0.999908677,0.999844815,0.999878099,0.999856975
ModuleFrameWriter.addClassListing,0.890818185,0.865798795,0.883477124,0.867968182,0.835758006,0.881145332
LocalDate.toEpochDay,0.861614162,0.812192557,0.987542896,0.875359738,0.993812109,0.87963412
StreamProjection.projectTuple6,0.999814841,0.999823905,0.9995343,1,0.999835536,0.999902685
FailoverClientConfigSupport.checkValidAlternative,0.914521481,0.913725998,0.96180749,0.872074303,0.896894612,0.896216837
StrSpliter.addToList,0.916385398,0.917463539,0.962209632,0.917039047,0.883752443,0.917039047
AssociateSurfBasic.swapLists,0.927908726,0.928753099,0.868147006,0.941675349,0.896160461,0.853834913
UtilImageMotion.createPixelTransform,0.91752224,0.894672246,0.927198375,0.906681693,0.906800896,0.912345782
ScriptBytecodeAdapter.invokeNewN,0.910438811,0.912414502,0.999871106,0.909689121,0.988526597,0.913311608
SequenceSchema.inferSequenceMulti,0.933326249,0.953704667,0.957405078,0.951438726,0.905863511,0.916400126
ReceivedBlockInfo.setDelHints,0.932764122,0.98578521,0.948562609,0.989016063,0.974868683,0.973486655
CmsObject.removeResourceFromProject,0.995346089,0.999885235,0.995421007,0.999903921,0.995396588,0.999869395
StoreWorker.doInBackup,0.784917497,0.789209609,0.797671555,0.777539237,0.852269575,0.763596145
NitrogenRule.getOthers,0.89575385,0.894490601,0.936521858,0.93181617,0.960679306,0.860355494
ReturnAdder.addReturnIfNeeded,1,0.999887151,0.999879071,0.999870711,0.891414687,0.92079598
Nidsheader.getProductLevel,0.922365603,0.915092246,0.923434851,0.91646389,0.901603783,0.91471381
Config.findDurableExecutorConfig,0.999883203,0.999867579,0.999902878,0.999878017,0.999867745,0.999910519
HOSECodeGenerator.calculateNodeScores,0.94787022,0.866424039,0.902644213,0.899550841,0.942847318,0.95923455
HistoryReference.getHttpMessage,0.917846963,0.873957759,0.892383116,0.825919526,0.804053251,0.840129428
Transliterator.transliterate,0.939080073,0.994173466,0.967360088,0.918204789,0.921794749,0.920258766
PredefinedInitialMeans.setInitialClusters,0.812444762,0.890901071,0.920581812,0.83577445,0.900934261,0.826142968
AbstractHazelcastCachingProvider.isConfigLocation,0.935214397,0.93858788,0.885429914,0.941425856,0.943093018,0.861369874
Closure.memoizeAtLeast,0.99394568,0.998260912,0.97876011,0.984186602,0.984903539,0.985436092
DiscreteFourierTransformOps.phase,0.997762505,0.997701996,0.956546716,0.995755156,0.932674581,0.996054506
HashPartition.getNumOccupiedMemorySegments,0.885593809,0.835417163,0.83479052,0.837832762,0.867112874,0.885822268
PagingTableModel.setData,0.898223435,0.897956601,0.910192242,0.86207493,0.887011762,0.876900736
Parameter.getStringValue,0.782292857,0.940986606,0.969669342,0.940002589,0.936976921,0.846242549
AlertPanel.getTreeAlert,0.920915367,0.919004645,0.924742759,0.932468771,0.927048462,0.890927975
DBInputFormat.configure,0.81141717,0.896830395,0.982467758,0.888696992,0.855370953,0.906457554
StaticTypeCheckingSupport.isWithCall,0.942382382,0.947225978,0.939114207,0.943205796,0.937918878,0.944212609
BaseLevel1.dot,0.989187587,0.988983402,0.984842284,0.988773333,0.986727685,0.988983804
DeriveColumnsFromTimeTransform.mapSequence,0.598885541,0.676948587,0.622791259,0.6329133,0.48716748,0.5282954
DatanodeDescriptor.listMoveToHead,0.883175072,0.892617246,0.891540061,0.881546089,0.903955905,0.885229121
CDMCursor.read,0.865664121,0.879828323,0.865411128,0.884542037,0.867647552,0.873569699
GDiscreteFourierTransformOps.realToComplex,0.999913963,1,0.990717193,0.999909381,0.995596725,0.999897879
CmsSetupBean.getModuleDependencies,0.93756738,0.931227512,0.957398207,0.89543966,0.954902709,0.917471968
SqlTableAlert.update,0.998897442,0.998750015,0.997149884,0.998744757,0.99718045,0.998850586
FSNamesystem.updatePipeline,0.918267467,0.893729413,0.897651999,0.910334263,0.860076799,0.880800959
Context.duplicate,0.853998852,0.865169828,0.897071094,0.851311694,0.869593406,0.860202976
AtomicAllocator.freeMemory,0.922417812,0.903732757,0.951330606,0.922859838,0.938930686,0.896445921
CmsQueuedTable.getMenuEntries,0.878469312,0.882037186,0.881301026,0.887514443,0.832787642,0.861302399
HtmlSerialMethodWriter.addMemberTags,0.967551138,0.962019057,0.916066809,0.955453418,0.916036399,0.949088933
GeometricTetrahedralEncoderFactory.makeElevationMap,0.883116089,0.879488326,0.942730726,0.862270632,0.907378154,0.899641029
TimeMetaData.isValid,0.955243423,0.983612088,0.817645889,0.949179488,0.817842773,0.914293546
CmsPublishList.getTopMovedFolders,0.945329743,0.964396907,0.96647923,0.954839192,0.957206502,0.955267088
AbstractMTreeNode.integrityCheckParameters,0.91208185,0.929159249,0.930039915,0.925123195,0.93396634,0.905179006
EMOutlier.run,0.842152827,0.924901864,0.898983499,0.830067213,0.886800966,0.839490524
URLUtil.decode,0.926198546,0.931538127,0.868418891,0.926403687,0.900681938,0.926380209
ExtensionSessionManagement.getSessionManagementMethodTypeForIdentifier,0.978995443,0.978210247,0.988847457,0.972873859,0.989327222,0.989635781
BooleanDifference.construct,0.929417557,0.927427053,0.929276445,0.92906556,0.929451621,0.9278999
BufrSplitter.processStream,0.994033073,0.997566277,0.994010801,0.997571524,0.999879074,0.829269434
PolicyAllCategoryPanel.getJScrollPane,0.871238594,0.999883653,0.999915468,0.999952757,0.999896407,0.909166804
AttributeIndexRegistry.register,0.930328617,0.896397683,0.915799678,0.907315927,0.887569986,0.926839467
IoUtil.writeObjects,0.947711663,0.953044515,0.955684901,0.946330553,0.948267623,0.946421059
MetaUtil.getTables,0.920252494,0.924495093,0.955943733,0.928110492,0.967512777,0.932333445
DataXceiver.updateCurrentThreadName,0.882263614,0.908501559,0.860500555,0.887982626,0.825852527,0.905574721
HandleHelper.getColumnValue,0.938646927,0.919685977,0.941078268,0.932591312,0.92867545,0.911655096
SVGPlot.saveAsJPEG,0.99985864,0.999953954,0.999922014,0.999931363,0.99988862,1
DefaultGroovyMethods.and,0.999916901,0.999914236,0.999950216,0.999905566,0.999886713,1
SoapClient.setParam,0.806990453,0.964112776,0.860670285,0.964817736,0.845592575,0.802837611
UtilImageIO.loadImages,0.931061538,0.948095373,0.880626031,0.88684977,0.953153361,0.889123587
FactoryVisualOdometry.monoPlaneOverhead,0.881527941,0.921205204,0.955296212,0.899783689,0.886408057,0.920476003
Validator.validateEqual,0.947045966,0.981351774,0.973167276,0.982710578,0.982722091,0.981639526
AbstractMTreeNode.adjustEntry,0.953878733,0.916830519,0.964764314,0.953986853,0.965225114,0.939880823
CmsTabbedPanel.enableTab,0.987330468,0.98875342,0.992219681,0.992663531,0.987242919,0.986967395
DfState.findBuilder,0.87819262,0.869993179,0.901715854,0.890540699,0.870789349,0.865000683
ParosTableContext.insert,0.999870994,0.95356619,0.998372629,0.926776406,0.999898702,0.954175966
CmsDefaultUsers.isUserExport,0.999875862,0.999896754,1,0.999897809,0.999875862,0.999917025
DatanodeDescriptor.getInvalidateBlocks,0.894184458,0.910777509,0.886991624,0.914851364,0.849478377,0.89491304
CoreAPI.isValidForCurrentMode,0.945250251,0.925293556,0.952724164,0.842440788,0.86781014,0.945517746
Utils.replaceText,0.967386685,0.973590421,0.978459821,0.967459523,0.889664901,0.959764659
RendererModel.setExternalSelectedPart,0.958110865,0.97105402,0.967776778,0.950665598,0.92940581,0.931649142
QueryChemObject.getProperty,0.766992515,0.904861264,0.744604084,0.905457581,0.744023981,0.8157829
RestServerEndpointConfiguration.fromConfiguration,0.944116561,0.969576856,0.970662573,0.926075241,0.957193761,0.947864201
HeapKeyedStateBackend.numKeyValueStateEntries,0.9174307,0.863413601,0.923898102,0.93482676,0.854482531,0.851079212
ExcelWriter.setHeaderOrFooter,0.948549214,0.969090328,0.955594431,0.916609748,0.982413328,0.918395402
PolylineSplitMerge.maximumDistance,0.959967017,0.975066482,0.916018086,0.964272306,0.959419352,0.962715239
ObjectId.next,0.954846915,0.94243037,0.955650465,0.947311224,0.805664629,0.853599511
GenericsUtils.findParameterizedTypeFromCache,0.953873772,0.935479359,0.924683593,0.938454647,0.95061225,0.909646996
Norm2AllModes.getN2WithImpl,0.908098416,0.889235764,0.937706819,0.878092076,0.938667151,0.905855789
MapKeyLoaderUtil.nextBatch,0.929243556,0.943815371,0.972687791,0.949132353,0.937725376,0.938619087
GroovyRunnerRegistry.containsKey,0.999885801,0.999882345,0.99992453,0.999900265,0.999894988,0.999893185
SigmetIOServiceProvider.open,0.875017527,0.933572364,0.83175152,0.957862681,0.816719461,0.893535654
PointerHierarchyRepresentationBuilder.setSize,0.999403931,0.999374615,0.995539072,0.999908383,0.995568219,0.999493311
Bits.dup,0.964584052,0.964227752,0.968688006,0.937438029,0.968184454,0.939379454
SerializerSwitcher.switchSerializerIfHTML,0.850866531,0.88268673,0.941846564,0.87843652,0.891688397,0.906161859
InvCatalogFactory.writeXML,0.899029708,0.963032136,0.864498515,0.952640816,0.864635112,0.907874523
CmsPrincipal.readPrincipal,0.99991097,0.999917516,0.997596717,0.999899881,0.999912178,0.999890794
ClientBwListConfigHandler.sanitizeValueWithWildcards,0.767451107,0.911305326,0.86701647,0.750410217,0.796514674,0.776933878
MinimumEnlargementInsert.choosePath,0.928464443,0.939509037,0.951593858,0.939398074,0.953829638,0.930403252
Index.currentElement,0.946948777,0.926305618,0.941982902,0.945367122,0.896460009,0.888754691
Utils.copyDirectory,0.814027481,0.903033156,0.887460635,0.90548818,0.92171382,0.884199411
