func_name,deepseekv3.2_ires,deepseekv4-flash_ires,gpt-5.4-mini_ires,gemini-3.1-flash-lite-preview_ires,Qwen3-32B_ires,Qwen3-Coder-30B-A3B-Instruct_ires
ActionCoordinator.addActionSourceListener,0.839624192,0.844211855,0.857862599,0.860694695,0.841735175,0.74715743
AbstractIndexWriter.addComment,0.90437911,0.919741403,0.902983987,0.927809801,0.899824531,0.911799793
GroupReduceIterator.reduce,0.925391295,0.963185187,0.973925329,0.96284971,0.925592115,0.962797856
ClassFinder.scanUserPaths,0.844383307,0.838073949,0.855989899,0.908623784,0.845911956,0.842241419
Plan.registerCachedFile,0.87885416,0.893081085,0.876532853,0.86774432,0.877907861,0.863674512
BondPartialPiChargeDescriptor.calculate,0.92630095,0.917090944,0.938925005,0.895728453,0.924160465,0.910835447
StripedExecutor.processedCount,0.958423817,0.953763562,0.725726917,0.935110346,0.95504996,0.946474153
CalibrateMonoPlanar.printErrors,0.861266273,0.901656732,0.907941426,0.929216074,0.833745098,0.939458126
SequenceElement.setCodeLength,0.747760241,0.691053196,0.710981532,0.699083474,0.732130719,0.732793033
ErrorCollector.addWarning,0.915490763,0.833970594,0.933668783,0.95283425,0.915035086,0.834532733
CompactingHashTable.close,0.795150084,0.792196467,0.787518092,0.78763521,0.786016733,0.789767108
AbstractScatterplotVisualization.setupCanvas,0.75754308,0.788627348,0.875261741,0.719968244,0.757365383,0.759012174
MmffAromaticTypeMapping.normaliseCycle,0.986088289,0.978848746,0.982672928,0.893932034,0.984854818,0.895461408
DescribeDenseHogFastAlg.computeDescriptor,0.817248684,0.847210505,0.891573202,0.898040413,0.853378751,0.841760282
IndexTree.initialize,0.826499918,0.770844936,0.801454384,0.88598812,0.912534063,0.890471166
FinalizeMigrationOperation.rollbackDestination,0.927626029,0.944187743,0.897430304,0.879448833,0.920766347,0.950737765
JavacParser.qualident,0.965359931,0.972789343,0.93706948,0.956071059,0.960408422,0.954618398
CmsContainerpageController.getNewOptions,0.996939649,0.99440516,0.930684342,0.998640722,0.995105515,0.98370004
MMFF94ParametersCall.getDefaultStretchBendData,0.764504195,0.766497074,0.796713633,0.871371129,0.790589533,0.752122928
LinearDiscriminantAnalysisFilter.computeCentroids,0.932718786,0.879568256,0.943709756,0.879905638,0.93558755,0.932406746
NioClient.init,0.877697544,0.934905116,0.984445804,0.902157566,0.87899112,0.884306861
Simple1DOFCamera.squaredDistanceFromCamera,0.743366372,0.877253409,0.761239503,0.786703877,0.834665285,0.772218384
ArrayUtil.filter,0.958807684,0.962194196,0.97403341,0.970001243,0.961027293,0.958446377
PolicyCategoryPanel.initialize,0.809166167,0.857017873,0.879047656,0.852585033,0.811187385,0.831189148
AbstractDoclet.isValidDoclet,0.866861797,0.865391066,0.87308069,0.924887987,0.850039015,0.807001377
RedundentExprEliminator.visitPredicate,0.968756821,0.981276426,0.973837162,0.937166081,0.968735702,0.989841639
TreeDependencyScanner.visitClass,0.821517835,0.823646464,0.904822798,0.838461621,0.904621871,0.906839603
SimpleDataSource.init,0.922920393,0.931563711,0.953734517,0.946668535,0.927148822,0.94028912
FactoryDerivativeSparse.createSobel,0.997468744,0.99889755,0.998576211,0.99884927,0.997428154,0.998767091
ExtensionScript.getInterface,0.939474017,0.890055056,0.850199486,0.896417897,0.934844305,0.934335221
Normalizer.setMode,0.999900344,0.949487777,0.999900344,0.934856584,1,1
Expression.asIteratorRaw,0.939621011,0.93108496,0.930200698,0.931045603,0.939483934,0.921401625
ImageSet.checkImageManagers,0.817313654,0.898875504,0.811926539,0.943760719,0.855777104,0.90346979
Assert.notNull,0.999899806,0.999881713,0.99990907,0.999886882,0.999890169,1
BitReader.setBitOffset,0.85395218,0.855398304,0.87301177,0.900617048,0.948701241,0.853960903
Dap2Lex.reset,0.910587736,0.904401043,0.902888232,0.898785195,0.908830521,0.909903027
GeneralizedLogisticDistribution.logpdf,0.970575703,0.963098145,0.960599985,0.954680831,0.851457619,0.917314597
Indexes.addOrGetIndex,0.890893635,0.887149467,0.906289339,0.885900413,0.881650032,0.890000302
GridCoordSys.addLevels,0.834595033,0.863803917,0.948034546,0.86905173,0.835407664,0.903932805
URI.setURI,0.91863811,0.937199141,0.928848391,0.952947095,0.91898739,0.901659883
SameSizeKMeansAlgorithm.refineResult,0.887629681,0.825354729,0.89838554,0.808531866,0.888227253,0.86860205
TimeUtil.timeInMsOrOneIfResultIsZero,0.915432567,0.908328551,0.912180088,0.900785344,0.902680715,0.89952891
ParameterTool.mergeWith,0.881408404,0.884303377,0.931275496,0.914174545,0.891424694,0.864319222
PermutationGroup.getLeftTransversal,0.830452025,0.837202488,0.847893016,0.831793169,0.830805265,0.842659631
Subspace.joinLastDimensions,0.916021315,0.888911994,0.914944407,0.856409685,0.909827732,0.949976353
LogFileWriter.encodeStaticHeader,0.849502182,0.962213814,0.95302437,0.938074908,0.840314516,0.942748426
FSEditLog.logGenerationStamp,0.99991239,0.999904587,1,0.999902214,0.99989905,0.999904051
MolecularFormulaRangeManipulator.getMaximalFormula,1,1,0.999894461,0.999882972,0.999847832,1
JobClient.submitJob,0.889006412,0.991368985,0.991640754,1,0.963918757,0.99168173
SimulatePlanarWorld.render,0.862332529,0.903056418,0.888602843,0.875353551,0.864917131,0.879043172
ExtensionUserManagement.getExtensionHttpSessions,0.985586232,0.983902622,0.980706741,0.986154155,0.985735849,0.974411611
SessionSchedulable.adjustLocalityRequirement,0.96170738,0.964091967,0.956964061,0.960985351,0.96763336,0.938678257
JavacState.perform,0.867941188,0.684897185,0.87294861,0.788376411,0.863244879,0.836783837
ProcfsBasedProcessTree.getProcessTree,0.895925023,0.857948005,0.909001236,0.884627842,0.838358772,0.879968313
DArray.printArray,0.953548329,0.970362247,0.971923818,0.978293804,0.966225069,0.961626572
FlinkKafkaProducer011.createTransactionalProducer,0.932695215,0.995200602,0.990178019,0.989734289,0.980516715,0.966300984
PriorityQueue.siftUp,0.999917204,1,0.999912546,0.999877506,0.999901102,1
CmsContextMenuItemWidget.openSubMenu,0.9086289,0.906318084,0.9636573,0.880549634,0.842592884,0.893813213
RandomAccessFile.setDebugLeaks,0.9264464,0.913151326,0.860518828,0.863937714,0.875384938,0.877279746
OptionsParamView.setShowLocalConnectRequests,0.896873156,0.982551164,0.309573283,0.93154182,0.94645276,0.967083101
CheckpointCoordinator.triggerSavepoint,0.996710783,0.999849867,0.99986696,1,0.996747002,0.996688647
GeometryTools.normalize,0.939634637,0.941628478,0.935794969,0.944604301,0.944046497,0.94164704
RuleBasedNumberFormat.readObject,0.843271283,0.84423089,0.817669154,0.825174871,0.805259438,0.897175289
JobMaster.start,0.858931523,0.875739922,0.795999229,0.924913186,0.870959611,0.98971988
PerplexityAffinityMatrixBuilder.estimateInitialBeta,0.831923934,0.848300691,0.824302381,0.811451289,0.798732628,0.813018528
VisualizeImageData.regionsColor,0.943466837,0.985720467,0.940190819,0.963480006,0.940711404,0.967022434
AntiCsrfParam.removeToken,0.99071369,0.987381415,0.988784492,0.986286435,0.987962899,0.987691753
Config.setQuorumConfigs,0.99991279,0.999890555,0.327120323,0.998089327,0.999890017,0.999909355
AstBuilder.createMethodCallExpression,0.97665213,0.976018478,0.976693725,0.974027334,0.976847762,0.977455781
NonMaxBlock.process,0.972030241,0.984561625,0.977253309,0.974181003,0.959524512,0.973956658
ExtensionHttpSessions.markRemovedDefaultSessionToken,0.99091875,0.990067521,0.991168739,0.988597922,0.991059821,0.990864845
MultiViewOps.enforceAbsoluteQuadraticConstraints,0.869700054,0.932066328,0.896641281,0.905203764,0.877087225,0.892786666
FactoryShapeDetector.ellipse,0.956823211,0.94729506,0.912536274,0.961712133,0.950303407,0.951220725
WindowedStream.evictor,0.999940347,0.9998627,0.999886724,0.999881694,0.999881694,0.999875584
GempakLookup.getParameter,0.865034417,0.899792779,0.87605507,0.913882703,0.877357821,0.90721559
Alert.getIcon,0.858377057,0.864370142,0.890839619,0.838818694,0.826117985,0.840588034
FileOutputFormat.getUniqueFile,0.940742602,0.936161329,0.940503577,0.955344218,0.942025066,0.947471101
NNDescent.clearAll,0.971792229,0.971097307,0.971472697,0.97143998,0.972195093,0.972050987
SilentChemObjectBuilder.getSystemProp,0.926809472,0.925213792,0.946311742,0.924842403,0.924355784,0.926417526
Indices.createFromStartAndEnd,0.956799316,0.968084378,0.964392719,0.955956634,0.958399848,0.96894136
JobMaster.declineCheckpoint,0.95321267,0.912006838,0.951128712,0.983601984,0.933749292,0.917418197
StandbySafeMode.removeOutStandingDatanodes,0.935299013,0.912361529,0.947282032,0.945010116,0.941693461,0.920720846
HuLuIndexTool.displayMatrix,0.890432495,0.976499224,0.982584378,0.902715639,0.914881612,0.941855727
FaultManager.getBlacklistedNodes,0.919519253,0.909322982,0.907107591,0.93400226,0.919054853,0.907376058
ArraySet.add,0.96023591,0.959017025,0.961597916,0.965502974,0.960075875,0.919797656
Navigation.zoom,0.877380729,0.883407306,0.875079077,0.875495881,0.878194865,0.845506671
ChiIndexUtils.getFragments,0.917041487,0.885969723,0.898079662,0.910971931,0.895980144,0.909105404
CmsImportVersion10.importAccessControlEntries,0.904946535,0.915796134,0.879597519,0.957270223,0.921085199,0.935472889
JdiInitiator.launchTarget,0.757844284,0.789983308,0.788578961,0.739523177,0.835048349,0.774360318
Configuration.getClassName,0.952120438,0.942861189,0.933571619,0.941671545,0.952238865,0.921530961
KerasModelImport.importKerasModelAndWeights,0.929887242,0.986966657,0.996357382,0.986596907,0.933383289,0.978436408
GradientTwo0.process,0.963770333,0.963585102,0.972872118,0.912134343,0.958087129,0.962973978
EasyGeneralFeatureDetector.detect,0.940265743,0.946894587,0.945446112,0.947687075,0.902549365,0.944827031
PermissionStatus.write,0.999899929,0.99988801,0.999893076,0.999872133,0.999951103,0.999834454
CompactingHashTable.getSize,0.937743448,0.971324655,0.944246412,0.965447848,0.94362154,0.893893591
EquivalentClassPartitioner.prepareNode,0.916693413,0.913438357,0.885120303,0.911801656,0.897596814,0.902980889
BuildState.loadSource,0.755535395,0.761905759,0.771025912,0.840027378,0.757113113,0.775224979
BAMutil.makeButtcon,0.855858012,0.906202492,0.932287267,0.905694795,0.848061189,0.850916152
ParosTableSession.insert,0.942667877,0.999843275,0.955457333,1,0.940395964,1
OfferService.processFailedReceivedDeleted,0.91161356,0.920548332,0.916983924,0.911097344,0.857070576,0.895665707
Level2Record.getGateCount,0.976829924,0.967683066,0.887391988,0.876183366,0.987384958,0.969672417
RGroupQueryWriter.write,0.917521024,0.946339881,0.923070078,0.845433449,0.915587871,0.857333333
BlocksMap.removeINode,0.98976696,0.999901763,0.971516627,0.955367401,0.990023235,0.989987306
BinarySerde.readFromDisk,0.866885308,0.870479975,0.875625646,0.874951598,0.865203545,0.862754413
Normalization.normalizeSequence,0.928434719,0.959491674,0.957878505,0.942760189,0.9280626,0.96378146
OfflineImageViewer.go,0.882449423,0.808783882,0.887200414,0.767025626,0.874511133,0.819085312
FutureUtils.waitForAll,0.969891819,0.957718256,0.999900058,0.958380549,0.958067736,0.958189127
MetaKeywords.getClassKeyword,0.736470437,0.892588464,0.75229549,0.827543976,0.735729485,0.750036224
Control.createNewSession,0.925226396,0.904061235,0.909614742,0.940311068,0.925393879,0.919171732
FieldWriterImpl.addNavDetailLink,0.999854637,0.999894496,0.999865328,0.999892979,0.999901084,0.99991293
XML.toXml,0.916356115,0.911505804,0.924071703,0.95990377,0.91996933,0.918637441
StringUtil2.breakTextAtWords,0.908948911,0.941468615,0.865857044,0.941073026,0.910460939,0.934986771
UnilateralSortMerger.endMarker,0.748765464,0.889999459,0.889919039,0.891188117,0.749006797,0.891344052
ResultUtil.filterResults,0.901960786,0.878499865,0.933549318,0.884544674,0.891261196,0.887926342
AbstractCache.incrementWordCount,0.861440374,0.834418601,0.824117745,0.846745879,0.861731503,0.831535554
DataNode.createDataNode,0.912855208,0.956337216,0.856941281,0.866871215,0.888534906,0.891235264
GradientToEdgeFeatures.discretizeDirection4,0.889122208,0.929281008,0.932832253,0.93561323,0.898768687,0.908801002
BytecodeHelper.unbox,0.86911071,0.856903566,0.870865531,0.855766464,0.869554751,0.802014843
QueueContainer.getItemQueue,0.919514343,0.928462685,0.921271111,0.922855631,0.909101887,0.945064922
InputGateMetrics.refreshAndGetTotal,0.997481889,0.999903714,0.999908991,1,0.997435359,1
DistributedCbowDotMessage.processMessage,0.758001315,0.683048793,0.720572081,0.702124119,0.732171874,0.716525339
MMFF94BasedParameterSetReader.readParameterSets,0.773764939,0.780283079,0.809550534,0.758719094,0.780983184,0.490523814
RPC.getProtocolProxy,0.930735269,0.949808002,0.994778637,0.929489782,0.930492365,0.962238825
Mopac7Writer.write,0.598624179,0.887911429,0.873126889,0.889059993,0.900613085,0.75756119
IonizationPotentialTool.getDTBondF,0.984792291,0.988646219,0.987375926,0.975202421,0.988031395,0.944680835
ArabicShaping.shape,0.839087351,0.913286308,0.807230885,0.79564589,0.875593295,0.885447945
spectralnorm.MultiplyAv,0.873744613,0.873362281,0.873646774,0.873974906,0.874382461,0.873702553
RotatedLatLon.latLonToProj,0.966213501,0.847698691,0.841043437,0.856935908,0.962728946,0.842403954
QuadTo.points,0.740166583,0.633843653,0.669907329,0.635664248,0.733432236,0.802823777
JoinOperationFactory.create,0.971156688,0.975481081,0.979713713,0.974618274,0.98272114,0.979184899
DateUtil.beginOfWeek,0.991228179,0.992018659,0.992133612,0.991575671,0.992153316,0.961226016
ClusterManagerAvailabilityChecker.getPJTClient,0.897915893,0.933008216,0.944118976,0.938611768,0.89372108,0.932571404
CmsDetailPageTable.copy,0.849869529,0.844496416,0.961766752,0.844761742,0.84915498,0.913961679
OptionsCertificatePanel.getPanelCertificate,0.854255669,0.801234719,0.82109924,0.816176215,0.879407226,0.787515587
SemanticPredicates.isFollowingArgumentsOrClosure,0.782657072,0.806673089,0.835234603,0.803280956,0.793733347,0.807893487
VelocityTemplate.loadEncoding,0.904574135,0.83794671,0.899703171,0.892569384,0.908409143,0.864687146
Aggregation.addDatasetScan,0.753822028,0.78311411,0.777156627,0.828293738,0.732568994,0.736441074
CmsContainerpageController.circleContainerEditLayers,0.743206522,0.792731166,0.878592984,0.843841804,0.744109154,0.838249641
MoSSOutputFormat.matches,0.901708383,0.912869505,0.871459914,0.954963844,0.898705959,0.886013383
NonFlatRStarTree.bulkLoad,0.921235134,0.906347255,0.955470853,0.950217543,0.938610884,0.941801998
Int2ObjectHashMap.computeIfAbsent,0.887871436,0.988183295,0.792867729,0.993916636,0.887944124,0.993792762
RectangleArranger.get,0.959294446,0.959385512,0.947396861,0.95987198,0.949708445,0.959855531
BytecodeInterface8.objectArraySet,0.962110493,0.990769901,0.961763223,0.990653611,0.960977055,0.97096149
LongValueArray.compareTo,0.999911551,0.999925031,0.710971439,0.999929533,1,0.999874356
Word07Writer.flush,0.85285141,0.826198266,0.862358552,0.851280848,0.840172801,0.837891582
BeanTable.getToolTipText,0.912914324,0.897517742,0.906779353,0.929621572,0.895139325,0.896132448
MapRFileSystem.getCLDBLocations,0.922287969,0.934921627,0.934780577,0.953725722,0.927506348,0.899706075
RuntimeUtil.getResultLines,0.994922409,0.995348255,0.905277702,0.995339272,0.995257662,0.995355138
GlobalizationPreferences.setTimeZone,0.999903413,0.999868974,0.999880817,0.999904545,1,0.999900387
FileCache.getInfo,0.976966629,0.976964329,0.976822215,0.968108064,0.97647421,0.976554427
AbstractQueryCacheEndToEndConstructor.createUnderlyingQueryCache,0.894443454,0.865280148,0.901344698,0.924182781,0.852656064,0.930453377
PROCLUS.evaluateClusters,0.881143927,0.937525277,0.919189987,0.871322902,0.899984049,0.92046363
CmsADEConfigData.internalGetFunctionReferences,0.892509705,0.943676987,0.956008297,0.91472119,0.914625121,0.965013011
CachingGroovyEngine.eval,0.940722362,0.953115974,0.96957058,0.992946767,0.916277084,0.947905509
DFSClient.methodBasedSaveNamespace,0.849580593,0.950487567,0.933723816,0.976867857,0.893618606,0.984523378
NetcdfDataset.enhance,0.864102402,0.915108877,0.86273851,0.895312835,0.905112571,0.873896321
GroovyClassLoader.isSourceNewer,0.905440592,0.885946613,0.907080327,0.848712839,0.863807617,0.883862753
Evaluation.falseNegativeRate,0.96376316,0.962268134,0.965319708,0.960343192,0.963386016,0.979867053
BitsUtil.cardinality,0.97791173,0.995312468,0.992147121,0.963001016,0.96233126,0.953339829
ColorLab.srgbToLab,0.865118032,0.874663003,0.882629071,0.886232649,0.864807019,0.870830953
Stylesheet.getImport,0.89031357,0.999899509,1,0.995759165,0.890487436,0.995699444
JavacParser.enumBody,0.897604106,0.948925894,0.971162686,0.894825371,0.898642792,0.884899068
AbstractDatabaseConnection.invokeStreamFilters,0.865097012,0.881323839,0.898886917,0.838944873,0.874253752,0.828772414
ZipUtil.getZipOutputStream,0.971021905,0.952955287,0.971125792,0.953371171,0.971125792,0.959167206
RepresentativeUncertainClustering.run,0.706577093,0.794135829,0.807023447,0.824213472,0.763301754,0.724162103
X509CRLSelector.cloneAndCheckIssuerNames,0.733613438,0.710457278,0.774524685,0.757429075,0.748699417,0.702724897
ConvolutionUtils.cnn2dMaskReduction,0.926264669,0.918462632,0.915103673,0.914624995,0.917823821,0.923813677
DetailView.refresh,0.776342184,0.825693516,0.832572452,0.771670279,0.780547224,0.794367511
BeanCopier.valueProviderToBean,0.884245997,0.892106566,0.891901599,0.869888191,0.89831144,0.885727845
DDS.checkSemantics,0.927025577,0.963163617,0.941902167,0.924162148,0.928230842,0.78928912
QrCodeDecoderImage.computeBoundingBox,0.911617123,0.87156189,0.894473444,0.876942085,0.906662635,0.88337235
StandardScaler.transform,0.787659601,0.792595998,0.6894727,0.809289101,0.792410471,0.827787532
CmsStringUtil.getPathComponents,0.82742947,0.848935153,0.867898323,0.913608675,0.827794616,0.83941947
DragableArea.disableStart,0.999842273,0.999900866,0.999876913,0.999896889,0.999813157,0.999876913
FastDatePrinter.parsePattern,0.816657615,0.738046859,0.891310443,0.939142248,0.758876078,0.873923956
Broadcast.max,0.996263638,0.989444076,0.886946948,0.985487617,1,0.996122494
FileSystem.globPathsLevel,0.933446391,0.966654409,0.919609438,0.955258049,0.904926161,0.949613906
AlertAddDialog.getBtnCancel,0.962306511,0.961850057,0.978434886,0.961983897,0.961300601,0.930546139
SchedulerForType.matchNodeForSession,0.851321126,0.863491821,0.926117677,0.891578378,0.847582904,0.850456161
CmsDefaultXmlContentHandler.addCheckRule,0.806668831,0.802634626,0.908669471,0.813479021,0.806350973,0.803555821
ProxyThread.isProxyAddress,0.779528569,0.844483982,0.870727175,0.749043824,0.801394638,0.742095404
CASH.initHeap,0.843801501,0.828517939,0.852620669,0.784733978,0.83286488,0.82796844
BaseStatusStorage.getState,0.976638412,0.951480553,0.871556641,0.977047831,0.977121333,0.977776071
ClassWriter.writeFlagAttrs,0.999879695,0.999879695,0.925790926,0.999891425,0.999916519,0.999931772
GempakGridServiceProvider.initTables,0.98429329,0.995846282,0.996023207,0.983356561,0.984040954,0.99613964
IPAddressUtil.textToNumericFormatV4,0.920632297,0.963282058,0.940086603,0.926879353,0.945806374,0.946834808
CmsRemovedElementDeletionDialog.getDialogButtons,0.750774035,0.942129047,0.94154725,0.830673977,0.820366905,0.776693885
HttpMethodDirector.isAuthenticationNeeded,0.898505524,0.901621223,0.887581742,0.903367829,0.897874414,0.842687335
DescribePointBinaryCompare.process,0.908431494,0.904199706,0.930967021,0.893535659,0.914103359,0.885196591
JavacProcessingEnvironment.doProcessing,0.813298304,0.789669993,0.823723168,0.732533122,0.865785566,0.81833513
ICUResourceBundle.getAliasedResource,0.841708881,0.834915059,0.849701413,0.849822562,0.860698867,0.833822092
FreeVarCollector.addFreeVar,0.901607949,0.903757968,0.902596386,0.872743148,0.902697422,0.8904322
SameDiff.addOutgoingFor,0.901586718,0.998959168,0.890991309,0.998987106,0.871313761,0.998897162
NodeMap.remove,0.987499912,0.989767572,0.936108525,0.984457423,0.987369396,0.989670706
TableExportAction.getRowCells,0.944469862,0.968548872,0.966853499,0.907163397,0.941554148,0.957283124
NeuralNetConfiguration.fromYaml,0.993405034,0.987038179,0.936427832,0.948404713,0.964848047,0.981557776
MultipartRequestInputStream.skipToBoundary,0.829053661,0.9291331,0.994936017,0.853548494,0.832618254,0.974462764
NumberUtil.parseInt,0.99851046,0.998368262,0.99835406,0.998479126,0.998582086,0.998535475
CmsDisplayResource.getHistoricalResourceContent,0.918206554,0.92942646,0.877082139,0.914646177,0.918262845,0.917738188
Polarizability.getKJPolarizabilityFactor,0.807399309,0.823923132,0.833437675,0.805519798,0.898392158,0.870568311
PassiveScannerList.getScanner,0.974251231,0.972229217,0.98458606,0.993024391,0.978395556,0.980315342
ClassNode.getDeclaredConstructor,0.984066258,0.984051988,0.983852757,0.9834552,0.983922754,0.9838819
CmsUserQueryBuilder.getSortExpression,0.837112375,0.776732231,0.853391412,0.853563727,0.883289424,0.895005724
DefaultAddressPicker.skipInterface,0.945968753,0.926859465,0.952904952,0.926703252,0.958023585,0.942864894
PruneStructureFromSceneProjective.pruneObservationsByErrorRank,0.948692115,0.962545435,0.958520271,0.944927448,0.946509058,0.958494326
CmsAjaxLinkGallery.buildJsonItemSpecificPart,0.807862288,0.835252068,0.778748994,0.827026864,0.881751612,0.787551295
BlockInlineChecksumReader.getGenStampAndChecksumFromInlineChecksumFile,0.923276506,0.926870825,0.958782747,0.956493131,0.914866229,0.918564735
AnnotationTypeRequiredMemberWriterImpl.addNavDetailLink,0.995322738,0.99545189,0.907685774,0.995400042,0.969817342,0.995414115
BlurImageOps.median,0.920521624,0.911652168,0.943384293,0.903191397,0.924483982,0.942331524
Security.getAlgorithmProperty,0.869296659,0.862874922,0.845402071,0.843141524,0.859443309,0.901387641
Node.breadthFirst,0.999895309,0.863499342,0.999901734,0.996079536,0.999954573,1
ConnectionMatrix.getMatrix,0.964253314,0.900059965,0.924477357,0.896222523,0.966656115,0.903071708
CompileStack.getNamedBreakLabel,0.930263515,0.940700067,0.947864728,0.937937058,0.842038786,0.924294368
HarFileSystem.listStatus,0.932296072,0.914571031,0.931371165,0.932806921,0.924503403,0.827076488
A_CmsUploadDialog.addClickHandlerToCheckBox,0.92086549,0.909057849,0.962104881,0.949662126,0.935797644,0.92626164
PolicyInfo.getSrcPathExpanded,0.85779717,0.910481399,0.844158012,0.788267768,0.83104222,0.815474398
TypeExtractionUtils.checkAndExtractLambda,0.94734743,0.929724681,0.948874054,0.953042585,0.957290882,0.940433315
ProjectiveInitializeAllCommon.initializeProjective3,0.878244965,0.915871004,0.897951303,0.849525118,0.900144603,0.851342345
ZooKeeperUtils.createLeaderElectionService,0.955186395,0.953203674,0.86086909,0.95005476,0.953092697,0.950930295
StaticTypeCheckingVisitor.adjustData,0.872561379,0.74916631,0.835647808,0.685203211,0.869678413,0.81260642
ClientPartitionServiceImpl.processPartitionResponse,0.882118312,0.879098162,0.873655014,0.866932348,0.835531301,0.88617772
AbstractMap.putAll,0.665494651,0.641433789,0.594892187,0.641362514,0.666186432,0.642367992
Sudoku.main,0.903672825,0.935091669,0.928724855,0.925359473,0.9086986,0.9333221
HarFileSystem.fixBlockLocations,0.919612308,0.937700292,0.904509788,0.918591648,0.92271397,0.931801869
Handover.produce,0.908669901,0.893095933,0.884790915,0.843280357,0.873653915,0.906478401
DataStream.printToErr,0.999913216,0.999873871,0.989994568,0.999864973,0.999869975,0.999882308
CmsPreviewService.readResourceFromCurrentOrRootSite,0.933892769,0.938445567,0.948867695,0.939026775,0.9337706,0.940054011
DoStuffFromPairwiseGraph.findCommonTracks,0.821321689,0.839441304,0.867446123,0.80733054,0.848776683,0.880153764
CmsExtractionResultCache.cleanCache,0.879402016,0.894583697,0.898298721,0.879796034,0.868955383,0.860806805
ErfcStddevWeight.getWeight,0.944593823,0.944847331,0.943963293,0.940367997,0.949825628,0.908133115
ClassGenericsUtil.instantiateGenerics,0.852492696,0.854391333,0.845196142,0.851873626,0.851462381,0.882103059
ArrayUtils.copyWithoutNulls,0.901288874,0.917579694,0.924838416,0.896926525,0.898495319,0.910852705
RestApiFilter.getEndpointGroup,0.875934219,0.827233625,0.927479399,0.92383479,0.905955151,0.927614468
LightWeightHashSet.clear,0.953728614,0.922288145,0.95780592,0.961440566,0.964841588,0.956245442
NetUtil.getNetworkInterfaces,0.897199009,0.872351849,0.928514704,0.89319676,0.896509607,0.919556931
StringUtils.byteToHexString,0.916713777,0.920279822,0.927393756,0.924654159,0.918217413,0.915803759
IOUtils.cleanup,0.952177313,0.929569531,0.964400459,0.991337138,0.952405505,0.961151453
CatGenConfigMetadataFactory.createDatasetSourceElement,0.959805346,0.935670679,0.942536287,0.914831095,0.955627004,0.953245005
ProjectionImpl.projToLatLon,0.907443255,0.923988707,0.943073619,0.976645657,0.882272703,0.962548888
ClientBwListConfigHandler.handleConfig,0.893718692,0.821924034,0.923544976,0.840146961,0.89661908,0.870355145
GraphLoader.loadUndirectedGraphEdgeListFile,0.937596883,0.967643136,0.990558743,0.968746526,0.935550354,0.974556666
ResultPartition.addBufferConsumer,0.904405458,0.938014521,0.915278331,0.933469449,0.896078752,0.91783658
Nc4Cursor.getOffset,0.966926042,0.961112565,0.855104996,0.947634632,0.967067317,0.968379313
DFSInputStream.readFullyScatterGather,0.741423374,0.785001371,0.795708138,0.760792851,0.768417835,0.761344351
MkCoPDirectoryEntry.writeExternal,0.999869065,0.999910928,1,0.999918334,0.999920218,0.999882877
DuplicatingCheckpointOutputStream.closeAndGetSecondaryHandle,0.876526249,0.901965248,0.924630105,0.87768495,0.872967552,0.867236374
MathUtils.vectorLength,0.930699434,0.934751218,0.978730485,0.92982286,0.930182268,0.939703969
JavaTokenizer.lexError,0.869829526,1,0.976483715,0.99988931,0.870839413,0.977331615
DocumentImpl.getUserDataMapForRead,0.96586697,0.965896129,0.991205704,0.9908639,0.991248876,0.990786597
FileReaderSource.getReader,0.731226808,0.632582161,0.854395744,0.8651591,0.47840178,0.692409909
A_CmsImportExportUserDialog.init,0.840495901,0.824458121,0.871811763,0.878161567,0.784616566,0.912933202
SerializationUtil.writeCollection,0.9999345,0.999913498,0.9998944,0.999880364,0.999898794,0.999854047
SocketOutputStream.transferToFully,0.780331059,0.887097327,0.85056704,0.891900709,0.803116023,0.830371109
ParosTableParam.insert,0.95529671,0.959275121,0.937222534,0.955973406,0.871395531,0.871599283
FileUtil.del,0.904985955,0.917068763,0.957865586,0.999892283,0.912518468,0.917324575
Balancer.waitForMoveCompletion,0.750808595,0.881505527,0.780771552,0.797415642,0.759380808,0.721684061
QrCodeDecoderBits.checkPaddingBytes,0.7935828,0.821419837,0.843108401,0.824704155,0.843553623,0.852767895
ConfigSiftScaleSpace.createPaper,0.971619547,0.911483442,0.984821718,0.977266753,0.974460118,0.978285984
ApiUtils.getContextByName,0.937862185,0.93718099,0.978749113,0.943654056,0.937684702,0.978278239
PackageDocImpl.documentation,0.896903913,0.979598346,0.980739754,0.975693988,0.882763879,0.859163681
LinkFactory.getLink,0.94366285,0.916348706,0.9360686,0.918137518,0.929590576,0.892469971
AddOn.canRunInJavaVersion,0.893692108,0.8860755,0.894662272,0.869940795,0.882701077,0.896293838
NioGroovyMethods.deleteDir,0.985459247,0.974663801,0.977292841,0.977419098,0.985071632,0.918086386
Net.inet4AsInt,0.91203378,0.892750502,0.891183867,0.892518471,0.890793792,0.88947403
DescriptorDistance.correlation,0.998780135,0.994120271,0.993365551,0.979367948,0.998935676,0.937320854
CoronaConf.getPoolInfo,0.877930538,0.906814201,0.861890398,0.852073041,0.919337049,0.905325362
CmsPublishRelationFinder.removeNestedItemsFromTopLevel,0.949440942,0.924014524,0.912561253,0.933382005,0.940668412,0.890358428
CmsVfsConfiguration.addFileTranslation,0.999902285,1,0.999853112,0.999861595,0.999867582,0.999868926
